SamplingTime,AccelerationX,AccelerationY,AccelerationZ,GyroX,GyroY,GyroZ,Subject,Activity
1759223392.15408,-1.723526,3.853468,0.59885,-0.057553,-1.977414,0.185083,2,WALK
1759223392.17390,-3.106926,4.248361,-0.095918,-0.252656,-2.452561,-0.330478,2,WALK
1759223392.19391,-3.446603,5.171027,-1.841141,-0.495073,-2.871667,-0.938269,2,WALK
1759223392.21390,0.388908,6.561459,-4.90527,-0.593506,-2.140654,-1.377125,2,WALK
1759223392.23338,7.258322,9.989806,-6.840234,-0.545481,-0.274409,-1.047084,2,WALK
1759223392.25388,8.58426,16.098163,-7.442226,-0.846763,1.667348,0.347785,2,WALK
1759223392.27349,9.444976,16.048783,-6.298546,-0.824714,2.074864,0.694221,2,WALK
1759223392.29314,9.091233,10.555736,-6.562507,-0.378153,1.767465,0.904882,2,WALK
1759223392.31397,5.127332,10.360459,-5.484966,0.05514,0.798075,0.548541,2,WALK
1759223392.33356,2.993201,15.160833,0.609624,0.329889,-0.070204,0.266049,2,WALK
1759223392.35395,-0.894683,16.525229,3.369091,0.460616,0.399994,-0.530709,2,WALK
1759223392.37390,-2.010232,9.383924,0.606332,0.433621,2.041952,-0.84421,2,WALK
1759223392.39389,-6.709451,7.483676,-1.491737,0.257111,1.148254,-0.875766,2,WALK
1759223392.41390,-5.471649,6.145467,1.892766,0.418102,0.602996,-1.300197,2,WALK
1759223392.43372,-6.324134,9.247604,3.139696,0.158567,-0.397272,-1.773864,2,WALK
1759223392.45396,-2.706196,12.762142,4.711639,-0.300464,-2.203112,-1.394353,2,WALK
1759223392.47389,-2.497901,12.217013,5.104887,-0.870683,-3.336141,-1.217979,2,WALK
1759223392.49388,0.088286,11.272201,4.029441,-1.397902,-3.590866,-0.868862,2,WALK
1759223392.51389,1.838298,10.311827,3.011008,-2.052744,-2.213332,-0.537524,2,WALK
1759223392.53388,4.542399,9.28217,0.615609,-2.577066,1.004866,-0.604192,2,WALK
1759223392.55388,5.808333,8.846575,-0.194529,-2.223873,2.109334,-0.81583,2,WALK
1759223392.57390,6.030695,8.572738,-0.913538,-1.730453,2.683052,-0.526406,2,WALK
1759223392.59389,4.154838,7.427113,-1.314267,-1.495612,3.455508,0.030466,2,WALK
1759223392.61388,2.34123,7.522282,-1.560271,-1.240519,3.963464,0.043093,2,WALK
1759223392.63393,1.17256,8.211663,-1.572841,-0.911231,3.941671,-0.356083,2,WALK
1759223392.65395,1.241543,9.262418,-1.314267,-0.38003,2.770796,-0.690567,2,WALK
1759223392.67394,2.220023,9.299079,-0.769287,-0.17596,1.22037,-0.858355,2,WALK
1759223392.69391,2.863316,9.471911,-0.126743,-0.803997,0.543989,-0.99654,2,WALK
1759223392.71400,3.414281,9.610774,-0.543334,-1.223438,0.282623,-1.053365,2,WALK
1759223392.73394,5.579388,8.93935,-1.130811,-0.505584,-0.90757,-1.005103,2,WALK
1759223392.75388,7.408558,7.819612,-0.270844,0.384249,-2.529417,-0.634241,2,WALK
1759223392.77390,7.597101,7.60189,1.520318,0.564878,-3.147624,0.164453,2,WALK
1759223392.79408,7.509713,8.914511,2.083105,0.33909,-2.248968,0.566508,2,WALK
1759223392.81392,6.429329,10.910527,2.661155,0.007946,-0.517613,0.822687,2,WALK
1759223392.83408,4.41416,11.835736,3.206883,-0.136489,1.303496,0.810219,2,WALK
1759223392.85327,4.063708,11.634922,2.590077,0.055601,2.181772,1.001302,2,WALK
1759223392.87396,4.947468,12.868984,0.413598,0.382548,2.340707,1.650264,2,WALK
1759223392.89391,5.139902,16.787992,-5.010166,1.454199,2.748076,2.043631,2,WALK
1759223392.91393,8.288577,15.128362,-8.486098,2.672833,0.746467,2.467099,2,WALK
1759223392.93405,7.590816,10.777948,-2.870349,2.416784,-2.038732,2.783654,2,WALK
1759223392.95392,6.370372,11.897237,-0.244508,2.026828,-2.042816,3.045762,2,WALK
1759223392.97389,3.219603,17.086669,0.366014,1.934029,-1.1745,2.282231,2,WALK
1759223392.99410,-1.232715,18.82037,3.400365,1.579175,-0.495586,1.072463,2,WALK
1759223393.01388,-2.416348,15.443947,4.008791,1.288441,0.222853,0.355167,2,WALK
1759223393.03389,-3.102137,12.335526,3.141043,0.897337,-0.058953,0.122498,2,WALK
1759223393.05364,-4.190451,10.376769,0.563535,0.294007,-1.199358,0.41328,2,WALK
