SamplingTime,AccelerationX,AccelerationY,AccelerationZ,GyroX,GyroY,GyroZ,Durations,Subject,Activity
1759223391.68653,2.656666,10.213066,0.039654,-0.648358,0.451192,0.870946,10.38,1,WALK
1759223391.70652,0.273388,10.992827,-1.169418,-0.118834,0.042243,1.023537,10.40,1,WALK
1759223391.72651,-2.15942,10.775553,0.885406,0.127742,0.08213,0.832426,10.42,1,WALK
1759223391.74652,-3.179649,11.608885,1.456572,-0.012422,0.46376,0.578034,10.44,1,WALK
1759223391.76652,-3.220949,10.076596,-1.042376,0.184873,0.120583,0.069046,10.46,1,WALK
1759223391.78653,-1.527501,11.809998,-3.771017,0.690892,-0.352672,-0.336789,10.48,1,WALK
1759223391.80653,-1.666364,13.835343,-4.17474,1.040008,-0.313936,-0.374588,10.50,1,WALK
1759223391.82563,-2.618658,14.88131,-4.714183,2.162944,-0.053483,-0.63986,10.52,1,WALK
1759223391.84655,-3.255665,10.868478,-2.013673,3.012578,0.337233,-1.121508,10.54,1,WALK
1759223391.86625,-3.024176,11.331308,-1.095647,3.398952,-0.061905,-1.798305,10.56,1,WALK
1759223391.88619,-1.050306,13.763068,0.178817,2.836856,-0.140267,-2.649528,10.58,1,WALK
1759223391.90654,2.56419,16.43814,1.876306,2.078366,-0.069203,-2.301584,10.60,1,WALK
1759223391.92630,3.793014,17.148469,4.486135,1.425933,-0.666862,-1.62767,10.62,1,WALK
1759223391.94654,2.653673,14.861109,9.700407,-0.220178,-1.630529,-1.540502,10.64,1,WALK
1759223391.96654,-0.003741,10.272173,0.729783,-0.50912,-3.919432,-1.87904,10.66,1,WALK
1759223391.98654,-1.66397,9.517101,-9.015067,-0.048762,-0.826598,-2.093429,10.68,1,WALK
1759223392.00653,1.048511,11.531223,-4.374057,0.349813,2.241357,-1.608215,10.70,1,WALK
1759223392.02611,0.713472,9.717167,0.773477,0.559644,2.761459,-1.46015,10.72,1,WALK
1759223392.04654,2.145055,7.759009,2.104354,0.890982,2.808274,-1.347185,10.74,1,WALK
1759223392.06654,3.180398,5.693112,2.761562,0.924657,2.10962,-1.172747,10.76,1,WALK
1759223392.08654,3.591751,3.981557,1.746271,0.282933,1.498947,-1.108596,10.78,1,WALK
1759223392.10654,4.201076,3.65849,1.216703,-0.20093,1.013934,-0.739751,10.80,1,WALK
1759223392.12614,4.220529,3.623026,1.012897,-0.508295,0.890217,-0.284562,10.82,1,WALK
1759223392.14654,4.127604,3.776404,0.980276,-0.796476,0.835101,0.183151,10.84,1,WALK
1759223392.16655,4.158878,4.124761,0.236128,-1.109157,0.530321,0.75525,10.86,1,WALK
1759223392.18653,4.012532,4.305523,-0.161309,-1.69442,0.139823,1.315247,10.88,1,WALK
1759223392.20654,3.87322,5.645827,-2.407968,-1.724251,0.272131,1.92205,10.90,1,WALK
1759223392.22647,3.860351,9.991452,-3.709815,-1.349153,0.89323,2.791425,10.92,1,WALK
1759223392.24654,-1.775899,17.621773,-5.322909,-0.444831,0.708919,2.316547,10.94,1,WALK
1759223392.26644,-19.787329,27.056723,-4.51292,-0.182531,-2.44959,-1.853423,10.96,1,WALK
1759223392.28654,-8.367136,23.312641,-9.493907,0.02273,-1.256185,-3.009422,10.98,1,WALK
1759223392.30656,-1.035043,10.34744,-3.152415,0.696205,-2.573882,-0.982368,11.00,1,WALK
1759223392.32573,6.09025,9.27798,-1.86224,0.42589,-3.531534,1.058112,11.02,1,WALK
1759223392.34654,7.140108,9.974693,3.188029,0.166677,-3.691342,1.941503,11.04,1,WALK
1759223392.36654,7.395689,11.856236,1.467496,0.358716,-1.46692,2.059282,11.06,1,WALK
1759223392.38654,4.266916,9.471761,2.2091,-0.122689,1.281024,0.964171,11.08,1,WALK
1759223392.40654,2.158672,8.392126,2.262521,-0.91466,1.604618,1.055636,11.10,1,WALK
1759223392.42575,0.545878,8.906879,1.064372,-0.793223,1.431435,1.214034,11.12,1,WALK
1759223392.44656,-0.783951,7.631069,0.390255,-0.071876,0.582198,1.176215,11.14,1,WALK
1759223392.46654,-0.323516,6.565799,0.520589,-0.013566,-0.649428,1.315529,11.16,1,WALK
1759223392.48654,-0.131831,9.433753,1.200243,-1.09201,-0.103676,0.736516,11.18,1,WALK
1759223392.50654,0.14455,12.423512,2.713079,-1.443122,0.512685,0.665878,11.20,1,WALK
1759223392.52577,-1.484255,9.660304,1.673248,-0.968637,0.619426,0.537715,11.22,1,WALK
1759223392.54654,-2.70051,8.497321,0.332495,-0.865701,-0.580116,0.25658,11.24,1,WALK
1759223392.56654,-2.272097,8.895956,-0.780809,-0.710224,-1.115249,0.065905,11.26,1,WALK
1759223392.58654,-0.256329,9.703999,-0.60708,-0.864826,-0.231827,-0.052236,11.28,1,WALK
1759223392.60653,1.25531,9.019855,0.93718,-0.910452,-0.166336,0.095493,11.30,1,WALK
1759223392.62610,2.20476,8.380005,-0.084096,-0.840042,-0.392048,0.348262,11.32,1,WALK
1759223392.64652,2.494758,9.031378,-0.244508,-0.84811,-0.169089,0.517332,11.34,1,WALK
1759223392.66597,1.93227,9.347562,0.017508,-0.763755,0.147669,0.776466,11.36,1,WALK
1759223392.68652,-0.04115,9.325864,-0.2273,-0.479599,0.092527,1.01318,11.38,1,WALK
1759223392.70653,-0.770035,9.554361,0.011971,-0.434601,0.197025,0.946664,11.40,1,WALK
1759223392.72613,0.273837,9.929951,0.299724,-0.384383,0.468214,0.955589,11.42,1,WALK
1759223392.74656,-0.307056,10.502315,0.401178,-0.147991,0.22669,0.902872,11.44,1,WALK
1759223392.76652,-1.423503,10.71495,0.667982,0.096142,0.039379,0.694296,11.46,1,WALK
1759223392.78653,-1.481412,10.784681,0.992397,0.184333,0.138598,0.457753,11.48,1,WALK
1759223392.80653,-0.819715,9.916334,-0.667084,0.316079,0.358753,0.191811,11.50,1,WALK
1759223392.82652,-0.927155,11.913398,-2.222867,0.529697,0.199342,-0.049184,11.52,1,WALK
1759223392.84658,-1.959654,13.98528,-2.932298,0.95631,-0.16991,-0.293022,11.54,1,WALK
1759223392.86654,-3.141193,12.844742,-3.776703,2.083306,-0.275874,-0.695104,11.56,1,WALK
1759223392.88654,-4.148254,11.0039,-1.591546,2.76033,0.108634,-1.285532,11.58,1,WALK
1759223392.90654,-3.003825,10.283246,-1.744176,3.154449,-0.098888,-1.79952,11.60,1,WALK
1759223392.92652,-0.5782,10.940753,-1.394024,2.899372,-0.01905,-2.438188,11.62,1,WALK
1759223392.94654,1.442806,14.538191,0.953042,2.103987,0.4337,-2.548646,11.64,1,WALK
1759223392.96619,3.484761,16.183307,4.27365,1.45426,0.041786,-1.893927,11.66,1,WALK
1759223392.98654,2.995595,16.310948,8.919,0.123685,-0.981713,-1.373277,11.68,1,WALK
1759223393.00654,1.138593,11.969811,4.787954,-0.47166,-3.579503,-1.390408,11.70,1,WALK
1759223393.02620,-2.018462,9.214384,-5.394136,-0.432064,-2.503878,-1.993977,11.72,1,WALK
