SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1759223649.502824, 1.052551, 12.394932, -4.092738, 1.476025, -0.457831, -0.889206, -81.219482, -12.498245, -76.192047
1759223649.522834, 1.625513, 11.273248, -5.621436, 2.706644, -0.072839, -1.035058, -81.131180, -10.700623, -76.489609
1759223649.542799, 3.243545, 11.868656, -1.755997, 3.331156, -0.247233, -1.071622, -81.834229, -8.542633, -76.969986
1759223649.562882, 3.998317, 13.899388, 1.435773, 3.345265, -0.839442, -1.233380, -82.269699, -6.557922, -77.904266
1759223649.582811, 5.094263, 14.479084, 2.997690, 2.918334, -1.121483, -1.178604, -82.523666, -4.552063, -78.077896
1759223649.602782, 6.815843, 14.610017, 4.053383, 2.163631, -1.486112, -0.820555, -81.779099, -2.548691, -78.556305
1759223649.622619, 8.642918, 14.996830, 2.774132, 1.352213, -1.385820, -0.480511, -80.826767, -1.522781, -78.634674
1759223649.642848, 9.620800, 12.566117, 1.131111, 0.835007, -0.733117, -0.307067, -80.855453, -0.877655, -78.502838
1759223649.662888, 5.298668, 8.877700, -3.535488, 1.808095, 0.364193, -0.876585, -81.743515, 0.160980, -79.844406
1759223649.682812, 0.002095, 9.834632, -0.976984, 2.909273, 0.764137, -1.573630, -83.350677, 1.489456, -80.959030
1759223649.701883, -1.731457, 10.565612, 1.074099, 3.148042, 0.257233, -1.812011, -84.179031, 2.225601, -82.449524
1759223649.722793, 0.312443, 8.762928, 0.538546, 2.973376, 1.079822, -1.269737, -86.249466, 4.306732, -85.998917
1759223649.741835, 2.184260, 6.442647, 0.631620, 2.477664, 1.796127, -0.745638, -87.724045, 5.260178, -88.415146
1759223649.761998, 3.514987, 4.954052, 1.004218, 2.104834, 2.027383, -0.483938, -89.235275, 5.713531, -91.002335
1759223649.782886, 4.244321, 3.966743, 1.573888, 1.825056, 1.694620, -0.433150, -90.721375, 6.906815, -93.478668
1759223649.802830, 4.608838, 2.224513, 1.550694, 1.290532, 0.951712, -0.350153, -91.426727, 6.833618, -95.402588
1759223649.822809, 5.164293, 1.453430, 1.776049, 0.312706, 0.518493, -0.053210, -91.955368, 7.024902, -95.954346
1759223649.842790, 4.733486, 1.431882, 1.084274, -0.619881, 0.386161, 0.239414, -92.047668, 7.236298, -96.490234
1759223649.862246, 3.960159, 1.971475, 0.514155, -1.318542, 0.421413, 0.455232, -92.039215, 6.864243, -96.007660
1759223649.882834, 3.710863, 2.683601, -0.206799, -1.807793, 0.601477, 0.692967, -92.376190, 6.901230, -95.501373
1759223649.902817, 1.761684, 4.202722, -1.580472, -2.071382, 0.436584, 0.724288, -92.158585, 6.118103, -95.120056
1759223649.922817, 1.244686, 7.609222, -5.454590, -1.900843, 0.226129, 0.761971, -92.006104, 5.966675, -93.888809
1759223649.942801, 1.314267, 12.330587, -12.450597, -0.991850, 0.150156, 0.607623, -91.795578, 6.112671, -93.212082
1759223649.962555, -0.157718, 18.600104, -18.014123, -0.142724, 0.277770, -0.086735, -91.804916, 6.010696, -93.098114
1759223649.982819, -1.516876, 19.900604, -10.075698, -1.045428, -0.071401, -0.659896, -92.252411, 5.563187, -92.763962
1759223650.002809, 0.393397, 14.033014, -7.717111, -0.887314, -1.715336, -0.939240, -92.495895, 4.078644, -91.977692
1759223650.022887, 1.855806, 8.879944, -8.026262, 0.076851, -1.027083, -1.144538, -92.455002, 2.813812, -91.231201
1759223650.042492, 8.370428, 9.569774, -4.990564, -0.125321, 0.504067, -0.120058, -93.132141, 3.187881, -91.414703
1759223650.062812, 10.677840, 10.207529, 2.421286, -1.031142, 0.836929, 1.480002, -93.120193, 3.216644, -91.502625
1759223650.082816, 3.133561, 18.897434, -15.524752, 1.913347, -3.173177, 0.364664, -91.929474, 4.656281, -91.276276
1759223650.102828, 1.555782, 11.400590, 6.808511, -0.349008, -1.722312, -0.629814, -90.824173, 4.440948, -89.877609
1759223650.122813, 1.712004, 1.188123, 8.066814, -1.549402, -0.964593, -0.694249, -90.540802, 3.533417, -88.540298
1759223650.142803, 1.325789, 0.251690, 5.347000, -2.231416, 0.216161, -0.502127, -91.219177, 1.934311, -88.043488
1759223650.162815, 5.992387, 5.136610, 5.155464, -2.864300, 0.389422, 0.849414, -91.261948, 0.552628, -87.283112
1759223650.182816, 8.585308, 10.318261, 6.180332, -3.202986, -0.358119, 2.099305, -90.416031, -0.216064, -86.358673
1759223650.202809, 6.554576, 11.933749, 4.758925, -2.717120, -0.721293, 1.859425, -89.327423, -0.677063, -83.805405
1759223650.222879, 4.137330, 12.039542, 0.513856, -1.502315, -1.635844, 1.032853, -87.881699, -0.690567, -82.246262
1759223650.242829, -0.260519, 12.001534, -7.013066, 0.217396, -3.017900, -0.203242, -86.202942, -0.971069, -81.071884
1759223650.262834, 4.268562, 9.896283, 0.326360, -1.265884, -0.759805, 0.421300, -85.134506, -1.755600, -79.895554
1759223650.282557, 3.863194, 10.592547, 3.715801, -2.951889, 0.598434, 0.570931, -85.830933, -3.605652, -78.415268
1759223650.302896, 2.423381, 10.592846, 2.122909, -3.099083, 0.454856, 0.172310, -86.166718, -5.749847, -78.251846
1759223650.322814, 0.870891, 9.391106, -0.018405, -2.200432, -0.495450, -0.164642, -85.751175, -7.216339, -77.377975
1759223650.342804, 0.300173, 8.336161, -0.430358, -1.134318, -1.401680, -0.155692, -84.550659, -8.139755, -76.341263
1759223650.362814, 0.273687, 8.075792, 1.248726, -0.662628, -1.376047, 0.039738, -83.770187, -9.061142, -75.510880
1759223650.382813, -0.425719, 8.882488, 0.657657, -0.804049, -1.249362, 0.528643, -82.810120, -9.474762, -74.128311
1759223650.402818, -1.582268, 10.741436, -0.606182, -1.525285, -0.615123, 0.863968, -81.952225, -10.041840, -73.763794
1759223650.422840, -1.019032, 10.435876, -0.476745, -1.449566, 0.042745, 0.305245, -81.718430, -11.074203, -73.561417
1759223650.442801, 1.263989, 8.827571, -0.480037, -0.790861, 0.134149, 0.022508, -81.815826, -11.811050, -73.446472
1759223650.462810, 3.425654, 8.182783, 0.052224, -0.645700, -0.211951, 0.257938, -81.685837, -12.153671, -73.436386
1759223650.482819, 3.941903, 8.296058, 0.074520, -0.890581, -0.595521, 0.431604, -81.284515, -12.507919, -72.649734
1759223650.502871, 3.804386, 9.391406, 0.472256, -1.204605, -0.511441, 0.410581, -80.950195, -12.972900, -72.426880
1759223650.522818, 2.085050, 9.505579, 0.172532, -1.243505, -0.298057, 0.590041, -80.647415, -14.145386, -72.391983
1759223650.542830, -0.549769, 10.303447, -0.780959, -1.256809, -0.526023, 0.779688, -80.332535, -14.798279, -72.092728
1759223650.562836, -1.570746, 11.898883, -1.955614, -1.092982, -0.775833, 0.464577, -79.751266, -15.473160, -71.789627
1759223650.582673, -0.095020, 11.990162, -1.864485, -0.510338, -0.868502, 0.057394, -78.878738, -15.946472, -71.691605
1759223650.602859, 1.634043, 11.515661, 0.082450, -0.175459, -0.925406, -0.094507, -77.851151, -16.181244, -71.512024
1759223650.622820, 2.174683, 11.163265, 0.190489, -0.737631, -1.172960, -0.267051, -76.892639, -16.615524, -70.874893
1759223650.642793, 3.231723, 9.775076, -3.806481, -0.781588, -1.945209, -0.216233, -75.949982, -17.462784, -70.434128
1759223650.662816, 2.217629, 10.921749, -5.762394, 0.506732, -2.561525, -0.015399, -74.012497, -17.208191, -69.427933
1759223650.682053, -1.051204, 14.031817, -1.142932, 1.460498, -1.356581, -0.408112, -72.343552, -15.884979, -69.368408
1759223650.702847, -2.330905, 14.171429, -1.596783, 1.802622, -0.046340, -0.967625, -72.175629, -14.599472, -69.474945
1759223650.722821, -1.665766, 12.606220, -3.882348, 2.908435, 0.029517, -1.510809, -73.230728, -12.352280, -70.011047
1759223650.742847, 2.779070, 12.177059, 0.377236, 3.162593, -0.407400, -1.604021, -73.443985, -9.752548, -71.481522
1759223650.762836, 3.925743, 14.806342, 2.297536, 2.985113, -0.975256, -1.640092, -72.976273, -7.618347, -72.295532
1759223650.782449, 5.286547, 15.493477, 2.921674, 2.762559, -0.658750, -1.417489, -73.546631, -5.701874, -73.118469
1759223650.802839, 7.957578, 16.576704, 3.961207, 2.232882, -0.799269, -0.677851, -72.867203, -4.130310, -74.182220
1759223650.822683, 10.619182, 16.734422, 2.546084, 1.509059, -0.454803, -0.011569, -72.380219, -2.327988, -75.563538
1759223650.842811, 10.461315, 12.106430, -0.833332, 1.285142, 1.361070, -0.199287, -73.314636, -1.948929, -76.365067
1759223650.862822, 4.838831, 8.087613, -4.194192, 2.410517, 1.156179, -1.166700, -75.078140, -0.454453, -78.275146
1759223650.882383, 1.764826, 9.164256, 0.306159, 2.996256, 0.307179, -1.546034, -76.284744, 0.986084, -79.962723
1759223650.902212, -0.584036, 9.438392, 2.799271, 2.905740, 0.429602, -1.700026, -76.832748, 2.487457, -81.331055
1759223650.922914, -0.434398, 8.690054, 1.719486, 3.002657, 1.735551, -1.385352, -78.582794, 3.605072, -83.678375
1759223650.942827, 1.634192, 6.378602, 1.383250, 2.758591, 1.744189, -0.749434, -80.432877, 5.130798, -86.596680
1759223650.962814, 2.893842, 4.390068, 1.102530, 2.148844, 1.666936, -0.450048, -81.113098, 5.791931, -88.915176
1759223650.982827, 3.904344, 2.924517, 1.254262, 1.584891, 1.596965, -0.384678, -82.593613, 7.095184, -90.916855
1759223651.002890, 4.477606, 1.596484, 1.392976, 0.994517, 1.221518, -0.317840, -83.799698, 7.206680, -92.635773
1759223651.022889, 4.423288, 0.389058, 1.842039, 0.219292, 0.739387, -0.097765, -83.747803, 7.581940, -94.097855
1759223651.042876, 4.541352, 1.047912, 1.553687, -0.708703, 0.362032, 0.282617, -83.849854, 7.270599, -93.890900
1759223651.062924, 4.213346, 1.757494, 0.841263, -1.422160, 0.288270, 0.512607, -83.782654, 6.625259, -93.236038
1759223651.083011, 3.487753, 3.180398, 0.157269, -1.978641, 0.467556, 0.619396, -83.633957, 5.648682, -92.606796
1759223651.102833, 2.257134, 5.190629, -2.364723, -2.323552, 0.244029, 0.622825, -83.582214, 4.734055, -91.416153
1759223651.122916, 1.635689, 9.318981, -9.452607, -1.762383, -0.150164, 0.525665, -82.729370, 3.906433, -90.211777
1759223651.142944, 1.920449, 18.289456, -21.960815, 0.285430, 0.107576, 0.287133, -82.891251, 4.600372, -90.635971
1759223651.162933, -1.365742, 22.804023, -14.448857, -0.384378, 0.549128, -0.277730, -83.056030, 3.954422, -90.658417
1759223651.182909, -3.643975, 14.196718, -5.808184, -1.336263, -1.231120, -1.124243, -83.163284, 2.701416, -90.263351
1759223651.202880, -0.782754, 8.006360, -6.069600, -0.162809, -1.395084, -0.977011, -82.688431, 1.890717, -89.119522
1759223651.222904, 1.382053, 5.296273, -7.024737, 0.484949, -0.202982, -0.339616, -82.353897, 1.894806, -90.226318
1759223651.243006, 12.128128, 10.514286, 4.740669, -1.131237, 0.096637, 1.745933, -81.930618, 2.068253, -89.285553
1759223651.262924, 12.729671, 20.370167, -12.157606, 1.479994, -1.416253, 2.693348, -79.707230, 3.496338, -89.374359
1759223651.282998, 1.360655, 17.465103, -0.271143, 0.489292, -1.340423, -0.658881, -78.783859, 4.300751, -89.928284
1759223651.302910, 3.582025, 3.971681, 11.297489, -1.334865, -1.181440, -1.215193, -78.505112, 2.706894, -87.801727
1759223651.322907, 1.718438, 0.514604, 4.958392, -1.764983, -0.137492, -1.135875, -78.942291, 1.415146, -87.015869
1759223651.342863, 1.505354, 0.713322, 4.786308, -2.496530, -0.080406, -0.559418, -78.985886, -0.026230, -86.333603
1759223651.362961, 6.792200, 6.281487, 5.288941, -3.142682, -0.591158, 1.229210, -78.359879, -1.778076, -85.478012
1759223651.383010, 9.039757, 10.981604, 5.315577, -3.289073, -1.212814, 2.816671, -76.647736, -2.892822, -83.263382
1759223651.402105, 6.187365, 12.654403, 2.500295, -2.570913, -1.043936, 2.145935, -74.687714, -3.817200, -81.618256
1759223651.422820, 0.421529, 12.945299, -6.213253, -0.346762, -1.911313, -0.388301, -73.582184, -4.593796, -80.773758
1759223651.442800, 3.124882, 10.490793, -2.284368, -0.386449, -1.741201, -0.516768, -72.412430, -4.898682, -80.413116
1759223651.462947, 3.354127, 10.245088, 3.155408, -2.501049, -0.622642, 0.431458, -71.618317, -6.052353, -79.374283
1759223651.482846, 2.399140, 11.261427, 3.704429, -3.297155, -0.462365, 0.453896, -70.948486, -8.174240, -78.287201
1759223651.502148, 1.379958, 10.062830, 1.571644, -2.614725, -0.491601, 0.021815, -70.551590, -10.321930, -77.509613
1759223651.522863, 0.115071, 7.992593, -1.229572, -1.240855, -1.375621, -0.144364, -69.641846, -12.125076, -77.332397
1759223651.542852, -0.568623, 7.288848, 0.670227, -0.621835, -1.953002, -0.185802, -68.261078, -12.536377, -76.396530
1759223651.562930, -0.547524, 8.329876, 1.236605, -0.821650, -1.977527, 0.242582, -66.433472, -13.431076, -75.659882
1759223651.582952, 0.073023, 10.187029, 0.999878, -1.180173, -1.131454, 0.958112, -65.113007, -13.883987, -75.283829
1759223651.602532, -0.531962, 9.860968, 0.838569, -1.126391, 0.105236, 0.883175, -64.612488, -14.645142, -75.173813
1759223651.622919, -0.081552, 9.096171, 0.156072, -1.015400, 0.749206, 0.492441, -64.916260, -15.471207, -75.190170
1759223651.642869, 2.299331, 9.317784, -1.125275, -1.202331, 0.690410, 0.357688, -65.487488, -16.458801, -75.233154
1759223651.662829, 3.817405, 9.384971, -1.106420, -1.266359, -0.007182, 0.479382, -65.734543, -17.774918, -75.265808
1759223651.682891, 2.978237, 9.832238, -0.278625, -1.111956, -0.577878, 0.571858, -65.038559, -18.220612, -75.372726
1759223651.702792, 2.307861, 9.699809, -0.311695, -1.185791, -0.814788, 0.636033, -64.380219, -18.820892, -75.037186
1759223651.722897, 0.388010, 10.950929, -1.195904, -1.206183, -0.943890, 0.683472, -63.449005, -19.813461, -74.446442
1759223651.742862, -1.117344, 11.469872, -1.584662, -0.787093, -1.011450, 0.467984, -62.325394, -20.421524, -74.683167
1759223651.762716, -0.274286, 11.277737, -1.580772, -0.172154, -0.739289, 0.178683, -61.770264, -20.615784, -74.832108
1759223651.782858, 1.021127, 10.927436, -0.625934, -0.132624, -0.626261, 0.024407, -61.393250, -20.284363, -74.730972
1759223651.802837, 1.542016, 10.687567, -0.576404, -0.373187, -0.684000, -0.195131, -60.475967, -20.771149, -75.184479
1759223651.821889, 1.278803, 11.409269, -1.816601, -0.196118, -0.985566, -0.315685, -59.123505, -20.998672, -75.169022
1759223651.842805, 1.076044, 13.413814, -1.829170, 0.534972, -0.847602, -0.393602, -58.387817, -20.444397, -74.680603
1759223651.862828, 0.804152, 13.378350, -2.512715, 1.141988, -0.155067, -0.581398, -58.254471, -19.414215, -75.408966
1759223651.882835, 0.372747, 13.970765, -3.352930, 2.113455, -0.038799, -0.975977, -58.195648, -17.574539, -75.442368
1759223651.902827, 1.982848, 12.511350, -1.696890, 2.778652, -0.174110, -1.149360, -58.058868, -15.531860, -76.676773
1759223651.922290, 3.131765, 11.509676, 0.898424, 2.907028, -0.816309, -1.219048, -57.492935, -12.851913, -77.354935
1759223651.942823, 4.083909, 12.319664, 2.078766, 3.036886, -0.925399, -1.341088, -57.020874, -10.754623, -78.145447
1759223651.962543, 5.658546, 13.417256, 3.311031, 2.903980, -0.680272, -1.183216, -56.701874, -8.360992, -79.304596
1759223651.982836, 7.633613, 14.314932, 3.353678, 2.479745, -0.538673, -0.729134, -56.170166, -6.621780, -79.959457
1759223652.002971, 9.907955, 14.299519, 1.759738, 1.794552, 0.349122, -0.290127, -56.180450, -5.352386, -80.860367
1759223652.022691, 10.799496, 11.097873, -0.142006, 1.653351, 1.101617, 0.115031, -57.062759, -4.110092, -81.222870
1759223652.042817, 7.460482, 7.948600, -1.727416, 2.284359, 0.644161, -0.044349, -57.714035, -2.890610, -82.563614
1759223652.062847, 3.442563, 8.548497, 0.866701, 2.618366, -0.099467, -0.405686, -57.706055, -0.869827, -84.043121
1759223652.082832, 0.809240, 9.081656, 2.881721, 2.571430, -0.080795, -0.795207, -57.647171, 0.799225, -84.761642
1759223652.102914, -0.698508, 8.795399, 1.617732, 2.570486, 0.188901, -1.088584, -58.523773, 2.462967, -86.782806
1759223652.122830, 0.038607, 8.274062, 0.467169, 2.395690, 0.644579, -0.901347, -58.990204, 3.708755, -88.012634
1759223652.142890, 2.860472, 6.374412, -0.356886, 1.992283, 1.180798, -0.455987, -59.628693, 4.660599, -89.190140
1759223652.162524, 3.229179, 4.897788, 0.043395, 1.577281, 1.496538, -0.405067, -60.539810, 5.416702, -90.473999
1759223652.182837, 3.556736, 3.542521, 0.536152, 1.258754, 1.322545, -0.548039, -62.075943, 6.274551, -90.710236
1759223652.202876, 4.152593, 2.628085, 1.283591, 0.594505, 0.966027, -0.379374, -62.458496, 6.567383, -91.685257
1759223652.222837, 4.067599, 2.256984, 0.968903, -0.316010, 0.713383, 0.027088, -62.986603, 6.629913, -91.675827
1759223652.242806, 3.642927, 2.639458, -0.085892, -1.045511, 0.306892, 0.403091, -62.735413, 6.080109, -91.724670
1759223652.262833, 2.878728, 4.007894, -0.620248, -1.636122, 0.095169, 0.615628, -62.335358, 5.268829, -90.748291
1759223652.282838, 2.979584, 5.954828, -1.580323, -2.049079, -0.011989, 0.813511, -62.371887, 4.428543, -90.105728
1759223652.302845, 3.256414, 7.757513, -3.967192, -2.123386, 0.371981, 0.856054, -61.978027, 3.202530, -89.238510
1759223652.321835, 2.230049, 10.218602, -8.527847, -1.678028, 1.039690, 0.349620, -62.131378, 2.395294, -88.274460
1759223652.342876, -1.168819, 15.204827, -15.534179, -0.449341, 0.886433, -0.517655, -62.601700, 1.714874, -87.878448
1759223652.362900, -1.075445, 22.312463, -16.409409, 0.261616, 0.093705, -0.499834, -63.098969, 1.652054, -87.566193
1759223652.382867, -0.170737, 18.622400, -7.533206, 0.104606, -0.770607, -0.620772, -62.800415, 1.649628, -87.874466
1759223652.402843, 0.421978, 9.874137, -6.466140, 0.851948, -0.553115, -1.143335, -63.035645, 1.729156, -88.711426
1759223652.422238, 1.624615, 1.600823, -3.999813, 0.875968, 0.924711, -1.269501, -63.516495, 2.029572, -88.299911
1759223652.442807, 8.790012, 2.279430, 6.500258, -0.635169, -0.149914, 0.048327, -63.874252, 1.609161, -88.622879
1759223652.462834, 9.498397, 6.782773, 7.440131, -1.710733, -0.895285, 1.514814, -62.905396, 0.989914, -87.819611
1759223652.482839, 7.389703, 20.055629, -29.502550, 1.862091, 3.060933, 1.299034, -63.841324, 1.975708, -89.145905
1759223652.502846, -2.297685, 15.764920, 4.541352, -0.671643, -1.947864, -0.438984, -62.925827, 1.439102, -88.505844
1759223652.522623, 3.144784, 4.405181, 9.436596, -2.026465, -1.670941, -0.758653, -61.666718, 0.478302, -87.330200
1759223652.542824, 3.855413, 3.414281, 4.580856, -2.191544, -0.102467, -0.360528, -62.121918, -1.222092, -86.600739
1759223652.562876, 4.534618, 4.596418, 2.879776, -2.023732, 0.702962, 0.398450, -62.377548, -2.379959, -86.045883
1759223652.582763, 6.541109, 8.221240, 4.031686, -1.941788, 0.770786, 1.322403, -62.721161, -3.466293, -84.601120
1759223652.602832, 6.211457, 11.322629, 2.540098, -1.297587, -0.180475, 1.410724, -61.583740, -4.445862, -84.959473
1759223652.622826, 2.089689, 12.712014, -1.987636, 0.036637, -1.854118, 0.253481, -60.166443, -4.383255, -84.811218
1759223652.642828, 1.881843, 10.870124, 1.528698, -0.272758, -2.075347, -0.290546, -59.043213, -4.335083, -83.920792
1759223652.662835, 1.484854, 9.225906, -0.844555, -1.108145, -0.883244, -0.031362, -58.814011, -5.138336, -83.783691
1759223652.682838, 2.937536, 10.620978, 0.188543, -1.835906, 0.069736, 0.295290, -58.742096, -5.914291, -83.474991
1759223652.702892, 3.049914, 10.695946, 0.532261, -1.748902, -0.295327, 0.050678, -57.919083, -7.908768, -82.501282
1759223652.722834, 2.957887, 9.178920, 0.756418, -1.247174, -0.759233, -0.091220, -57.603745, -8.205017, -81.821716
1759223652.742825, 2.269254, 7.615656, 0.569670, -0.764559, -0.905333, 0.041956, -56.968323, -8.960434, -82.072952
1759223652.762938, 1.179444, 7.662792, 0.091129, -0.497949, -0.759097, 0.273196, -56.301453, -9.629471, -82.126633
1759223652.782838, 0.611270, 10.200646, 0.643292, -0.631402, -0.135727, 0.507079, -56.050781, -10.023438, -82.023438
1759223652.802930, 0.439336, 11.132290, 0.329951, -0.711238, 0.290445, 0.354108, -56.068893, -10.604202, -82.112839
1759223652.822773, 0.726640, 10.676643, -0.425869, -0.626221, -0.043739, 0.158052, -55.818069, -10.895844, -81.629654
1759223652.842819, 1.188721, 9.928605, -0.774075, -0.661981, -0.269215, 0.082464, -55.619278, -11.685806, -81.191940
1759223652.862957, 2.571223, 8.717288, -0.710629, -0.724164, -0.067324, -0.075430, -55.601364, -11.906998, -81.336685
1759223652.882842, 4.375104, 8.024765, -1.001973, -0.763636, 0.032910, 0.057517, -55.911819, -12.274078, -80.728363
1759223652.902834, 5.375731, 8.066664, -0.506673, -0.788156, -0.211590, 0.383672, -55.545319, -12.835251, -80.994385
1759223652.922826, 4.215142, 8.756344, 0.271443, -0.818026, -0.415227, 0.477248, -55.237549, -13.690781, -80.150635
1759223652.942840, 2.330157, 9.165752, 0.110283, -0.914774, -0.471733, 0.470490, -54.551849, -14.423233, -80.681885
1759223652.962837, 1.088165, 10.145130, -0.416441, -0.927340, -0.569049, 0.450368, -54.175720, -15.249100, -80.491547
1759223652.982314, 0.802207, 11.032332, -0.260669, -0.684422, -0.679464, 0.284128, -53.780533, -15.581497, -80.617935
1759223653.002832, 0.949151, 10.164583, 0.465223, -0.471317, -0.734030, 0.221343, -53.084595, -16.091660, -80.098572
1759223653.022833, 1.667412, 8.653094, 1.474679, -0.414870, -0.537754, 0.320391, -52.881485, -16.372879, -80.147125
1759223653.042812, 2.162862, 8.751555, 1.212663, -0.212412, -0.205358, 0.243208, -52.484192, -16.803528, -80.380508
1759223653.062836, 2.759467, 10.655245, 0.241814, 0.012033, 0.061705, 0.110723, -52.112808, -17.434006, -80.457260
1759223653.082720, 2.711134, 11.592874, -0.189591, 0.025577, 0.313916, 0.058872, -52.551682, -17.030457, -80.248993
1759223653.102518, 2.105551, 12.935123, -0.196025, 0.204275, 0.355328, -0.125830, -52.623703, -17.113388, -80.418152
1759223653.122836, 3.238158, 14.160955, -0.666636, 0.587240, 0.097271, -0.144570, -52.697739, -16.384628, -80.103500
1759223653.142826, 4.628441, 12.057648, -0.761655, 0.686892, -0.390867, -0.016496, -52.486862, -16.308121, -80.358963
1759223653.162844, 5.173720, 9.746196, -0.859369, 0.743038, -0.997491, -0.043453, -51.901260, -15.441620, -80.135574
1759223653.182842, 5.601534, 8.266729, -0.538396, 0.932028, -1.500698, -0.032656, -51.016190, -15.466125, -80.741241
1759223653.202889, 5.674557, 7.284807, -0.637007, 1.181224, -1.983242, -0.004239, -49.503113, -14.522110, -81.130890
1759223653.222867, 5.288343, 7.000047, -0.874482, 1.293977, -2.133582, -0.018635, -47.713760, -13.608322, -82.107742
1759223653.242119, 4.678270, 7.017405, -1.684620, 1.503974, -2.070138, 0.038959, -45.764359, -12.844818, -82.757004
1759223653.262875, 4.295647, 7.846547, -1.347487, 1.685586, -1.598227, 0.074784, -44.936462, -11.516388, -83.499329
1759223653.282846, 4.675726, 9.193734, -1.004817, 2.022534, -1.242214, 0.124757, -44.006516, -9.957840, -83.651871
1759223653.302855, 4.171298, 9.581296, -0.221015, 2.326815, -1.137745, 0.167877, -43.315048, -9.047104, -84.764069
1759223653.322855, 4.132841, 10.327090, 1.354669, 2.056674, -1.172310, 0.152501, -42.239090, -7.332733, -85.388718
1759223653.342541, 4.641160, 10.464158, 1.734449, 1.452178, -0.976667, 0.193388, -41.528900, -6.565048, -86.685791
1759223653.362377, 5.212626, 9.838074, 1.210568, 0.944898, -0.414044, 0.286092, -41.322906, -6.398758, -87.165421
1759223653.382842, 4.962133, 8.940398, 0.277278, 0.632085, -0.005910, 0.173890, -41.136841, -5.496872, -87.175735
1759223653.402857, 3.984400, 8.010400, -0.954538, 0.486471, -0.224282, -0.041584, -40.988525, -5.353378, -86.972458
1759223653.422922, 3.672406, 7.793725, -2.006790, 0.365645, -0.513541, -0.044054, -40.773743, -5.286880, -87.137085
1759223653.442864, 3.341557, 7.188291, -2.182464, 0.170898, -0.507348, 0.036496, -40.343399, -5.075745, -87.526230
1759223653.462878, 3.479673, 6.353463, -1.729063, -0.092596, -0.287821, 0.087763, -40.377655, -5.331772, -87.802582
1759223653.482843, 4.106954, 6.238242, -1.368735, -0.329080, -0.060330, 0.120927, -40.483383, -5.201752, -87.801376
1759223653.502947, 4.634277, 6.641515, -1.146823, -0.448066, 0.123459, 0.133090, -40.122925, -5.422287, -87.793411
1759223653.522841, 4.524443, 7.041048, -0.896180, -0.484190, 0.500245, 0.156657, -40.008224, -5.763824, -87.617310
1759223653.542870, 3.629909, 7.546973, -1.026963, -0.496573, 0.907744, 0.089414, -40.580963, -6.110672, -86.987839
1759223653.562097, 2.690933, 8.429086, -1.481562, -0.592530, 0.993989, 0.008391, -41.052246, -6.531036, -86.787994
1759223653.582847, 1.755548, 9.039009, -1.851316, -0.788576, 0.741742, -0.086474, -41.815475, -6.951675, -85.996948
1759223653.602951, 1.363049, 9.210943, -1.622670, -1.080579, 0.512117, -0.258708, -42.069748, -7.671875, -85.276474
1759223653.622161, 2.715623, 9.363723, -1.152210, -1.294415, 0.525931, -0.313054, -42.460739, -8.169968, -85.373749
1759223653.642830, 3.916615, 9.279776, -1.831864, -1.201335, 0.689988, -0.366957, -43.052261, -8.919876, -84.982651
1759223653.662862, 4.830003, 8.883386, -2.401983, -1.020504, 0.634763, -0.384246, -43.370453, -9.474457, -84.122513
1759223653.682844, 5.665130, 8.825626, -3.386748, -0.688863, 0.231461, -0.223349, -43.810928, -10.171371, -83.701065
1759223653.702853, 6.301090, 9.031527, -4.560206, -0.259369, 0.107347, -0.140893, -44.094513, -10.570267, -83.548691
1759223653.722846, 5.930737, 10.482862, -4.359093, -0.108602, 0.261445, -0.036791, -44.475662, -10.303986, -83.636322
1759223653.742870, 3.564667, 10.486454, -1.292121, -0.599684, -0.370289, -0.039115, -44.581207, -10.770706, -83.668213
1759223653.762829, 3.686921, 9.738565, 0.382174, -0.728567, -0.801578, 0.088452, -43.909653, -11.150558, -83.636566
1759223653.782846, 1.933019, 9.675119, 0.227599, -0.286597, -0.697784, 0.055278, -43.289291, -11.100403, -83.628860
1759223653.802924, 4.541801, 7.660847, -1.640327, 0.067053, 0.071188, 0.214920, -43.300644, -11.767761, -83.824341
1759223653.822886, 4.358794, 7.570466, -0.636858, -0.153256, 0.851203, 0.219069, -43.565262, -11.417709, -83.250534
1759223653.842830, 4.427926, 9.197924, 0.610222, -0.418443, 0.821980, 0.360625, -44.359024, -11.943100, -83.156494
1759223653.862843, 3.406949, 8.952369, -0.593163, -0.380587, 1.033157, 0.307145, -45.025543, -12.435501, -82.939499
1759223653.882850, 1.330129, 8.396615, -1.296610, -0.224165, 0.981291, 0.082423, -45.410217, -12.298340, -82.801620
1759223653.903035, 2.154632, 9.831490, -0.043245, -0.335367, 0.675502, 0.110229, -46.300995, -12.687210, -82.493744
1759223653.922916, 2.572121, 9.769839, 0.248698, -0.499476, 0.557897, 0.059623, -46.633118, -13.159378, -81.850311
1759223653.942850, 3.563620, 9.021053, -0.402824, -0.372777, 0.786826, -0.091050, -47.170410, -13.159485, -82.438004
1759223653.962891, 4.857686, 8.727913, -0.990451, -0.277269, 0.902135, -0.028681, -48.188858, -13.554169, -81.406860
