SamplingTime,AccelerationX,AccelerationY,AccelerationZ,GyroX,GyroY,GyroZ,Durations,Subject,Activity
1759259129.79378,1.423203,11.05358,2.162712,0.291024,-2.361911,0.334145,10.38,4,WALK
1759259129.81382,1.874061,11.676521,1.01155,0.253902,-2.296196,0.359968,10.40,4,WALK
1759259129.83375,2.435202,10.663026,0.07437,0.033926,-1.60112,0.070767,10.42,4,WALK
1759259129.85326,2.457199,9.204658,-0.393547,-0.269515,-0.70606,-0.253194,10.44,4,WALK
1759259129.87378,2.26282,8.144027,-0.23523,-0.529724,0.087044,-0.260355,10.46,4,WALK
1759259129.89378,2.223465,7.470508,-0.038756,-0.814992,0.487862,-0.10904,10.48,4,WALK
1759259129.91377,2.587085,7.458387,0.051625,-1.116264,0.647234,0.0108,10.50,4,WALK
1759259129.93298,3.032556,8.069208,-0.015413,-1.360554,0.719744,0.060976,10.52,4,WALK
1759259129.95310,3.438971,8.803928,-0.329502,-1.505249,0.888521,0.016777,10.54,4,WALK
1759259129.97377,3.973477,9.293543,-0.555604,-1.591407,1.234262,-0.116168,10.56,4,WALK
1759259129.99377,4.277241,9.706393,-0.831237,-1.736439,1.680591,-0.316711,10.58,4,WALK
1759259130.01377,3.933524,10.322002,-0.276081,-1.854994,2.003044,-0.273196,10.60,4,WALK
1759259130.03282,3.623624,9.622446,-0.076764,-1.854475,2.002623,-0.056679,10.62,4,WALK
1759259130.05296,2.840271,8.820089,-6.729203,-1.278247,1.957648,-0.052676,10.64,4,WALK
1759259130.07377,3.632004,9.156924,-1.502062,0.761828,2.452492,-0.326944,10.66,4,WALK
1759259130.09377,4.332308,9.78196,4.035577,1.010181,0.976112,0.021071,10.68,4,WALK
1759259130.11378,5.017349,8.855104,0.322768,1.106162,-0.228943,0.098222,10.70,4,WALK
1759259130.13374,4.861576,9.855432,2.193687,0.597503,-0.525639,-0.102071,10.72,4,WALK
1759259130.15279,3.952228,9.726444,1.395071,0.657952,-1.232396,0.238033,10.74,4,WALK
1759259130.17376,3.576189,9.00968,-0.038008,0.502992,-1.170218,0.513139,10.76,4,WALK
1759259130.19376,3.686771,9.054721,0.71033,0.562419,-0.876261,0.484029,10.78,4,WALK
1759259130.21374,4.038869,10.84289,0.604237,0.829154,-0.674746,0.511933,10.80,4,WALK
1759259130.23373,4.337396,11.158177,0.788441,0.998924,-0.454761,0.633877,10.82,4,WALK
1759259130.25375,4.134038,11.413459,-0.442179,1.24612,-0.528291,0.600266,10.84,4,WALK
1759259130.27376,2.757073,12.250681,-3.209128,3.097718,-0.768852,0.883752,10.86,4,WALK
1759259130.29375,2.079215,11.856386,-2.098218,1.760599,0.364887,1.583118,10.88,4,WALK
1759259130.31377,2.178724,11.758972,0.262015,1.61055,0.582088,1.359645,10.90,4,WALK
1759259130.33312,2.210596,11.805659,1.285387,1.251325,0.440288,0.786486,10.92,4,WALK
1759259130.35374,1.946037,12.33792,-0.52852,1.50745,0.439433,0.337139,10.94,4,WALK
1759259130.37376,1.433528,10.180445,-0.462979,2.226023,0.366584,0.178097,10.96,4,WALK
1759259130.39375,1.500566,7.432649,-0.546028,2.13666,0.010126,0.080042,10.98,4,WALK
1759259130.41374,2.504185,6.902932,-2.143409,1.20618,-0.307546,0.11701,11.00,4,WALK
1759259130.43372,3.258209,8.015787,-1.884386,1.032593,-0.154657,0.734104,11.02,4,WALK
1759259130.45374,3.917213,8.035839,-0.120907,0.939116,-0.248269,1.165364,11.04,4,WALK
1759259130.47282,4.832995,7.781006,-0.590769,0.692542,-0.658247,1.378689,11.06,4,WALK
1759259130.49377,5.013009,6.553379,-1.342997,0.55983,-0.661184,1.232828,11.08,4,WALK
1759259130.51374,3.831321,5.666327,-0.702848,0.343271,-0.586062,0.844471,11.10,4,WALK
1759259130.53372,1.993771,5.405658,-1.013047,0.050413,-0.668725,0.482557,11.12,4,WALK
1759259130.55344,0.619799,5.255572,-1.463755,-0.251949,-0.57403,-0.02463,11.14,4,WALK
1759259130.57374,-0.236278,5.483021,-1.742979,-0.547493,-0.285529,-0.582299,11.16,4,WALK
1759259130.59377,-0.585981,5.804592,-2.265364,-0.817726,0.080605,-0.930433,11.18,4,WALK
1759259130.61381,0.354043,5.699098,-2.354398,-1.059288,0.434293,-1.101722,11.20,4,WALK
1759259130.63371,2.019359,7.064391,-2.238728,-1.138728,0.822943,-1.412942,11.22,4,WALK
1759259130.65326,3.838953,9.388263,-3.615394,-1.071208,1.006013,-1.38835,11.24,4,WALK
1759259130.67373,6.374861,10.833763,-7.128735,-1.191014,1.301706,-1.058064,11.26,4,WALK
1759259130.69373,7.335684,12.006173,-2.991854,-1.165689,1.637057,-0.404553,11.28,4,WALK
1759259130.71372,8.022371,11.104158,-1.646163,-0.637636,1.181581,-0.090377,11.30,4,WALK
1759259130.73371,8.905383,9.403526,-6.049848,-0.268823,1.652737,0.024183,11.32,4,WALK
1759259130.75373,8.826224,6.86672,-6.720374,-0.121523,3.083968,0.083619,11.34,4,WALK
1759259130.77373,8.994417,4.811148,-2.508226,0.17501,3.040612,-0.004893,11.36,4,WALK
1759259130.79373,8.446444,8.593239,-0.500987,-0.255902,0.731896,-0.496119,11.38,4,WALK
1759259130.81372,5.915474,16.114474,3.330783,-1.245962,-1.12104,-0.689117,11.40,4,WALK
1759259130.83371,3.555689,16.589274,1.901445,-1.032042,-2.688391,-0.405832,11.42,4,WALK
1759259130.85375,1.893365,12.586767,-0.576853,-0.897167,-2.615298,-0.333749,11.44,4,WALK
1759259130.87373,0.84665,7.399729,0.603189,-0.737005,-1.781023,-0.396957,11.46,4,WALK
1759259130.89375,0.280421,4.638018,0.890793,-0.057537,-1.297751,-0.595824,11.48,4,WALK
1759259130.91372,0.199018,4.19928,1.291971,0.313059,-1.149369,-0.724551,11.50,4,WALK
1759259130.93370,0.675614,6.178986,2.348562,0.372965,-1.46934,-0.530193,11.52,4,WALK
1759259130.95290,1.27985,9.256732,2.870947,0.276394,-2.256015,-0.148217,11.54,4,WALK
1759259130.97372,1.571494,11.497256,1.962048,0.12518,-2.664136,0.206396,11.56,4,WALK
1759259130.99371,1.646313,11.775881,0.816273,-0.242714,-1.672225,0.357755,11.58,4,WALK
1759259131.01372,1.623119,10.442311,-0.447267,-0.331265,-0.923946,0.274088,11.60,4,WALK
1759259131.03370,1.706767,9.371653,-0.220566,-0.346378,0.632289,0.127512,11.62,4,WALK
1759259131.05336,1.881693,7.94022,0.496797,-0.391439,1.271019,0.156956,11.64,4,WALK
1759259131.07372,2.065747,7.201759,0.704344,-0.533158,1.2489,0.167784,11.66,4,WALK
1759259131.09372,2.410662,7.092673,0.743699,-0.704377,0.994621,0.105694,11.68,4,WALK
1759259131.11358,3.002778,7.851036,0.413748,-1.144552,0.533983,-0.084559,11.70,4,WALK
1759259131.13368,3.821894,8.644415,-1.821539,-1.508573,0.599398,-0.203129,11.72,4,WALK
1759259131.15371,4.143316,9.817574,-0.386364,-2.566405,1.301022,-0.480087,11.74,4,WALK
