SamplingTime,AccelerationX,AccelerationY,AccelerationZ,GyroX,GyroY,GyroZ,Subject,Activity
1759223394.34076,1.458817,20.595372,-22.95381,0.772185,2.25457,-0.020949,6,WALK
1759223394.36075,-3.38585,15.443349,-4.26527,-1.079314,-0.15628,-0.759359,6,WALK
1759223394.38071,-0.701202,8.96015,-4.912154,-0.334891,-1.453436,-1.091551,6,WALK
1759223394.40073,5.335628,6.992565,-5.10758,0.43435,-0.681411,-0.276949,6,WALK
1759223394.42076,14.261062,13.276297,-0.955735,0.432267,-0.092341,2.064957,6,WALK
1759223394.44068,12.831873,20.021062,-1.83351,0.274596,-0.941493,1.807991,6,WALK
1759223394.46076,3.10079,6.35885,12.89113,-1.260421,-0.941033,-0.473087,6,WALK
1759223394.48077,2.087893,2.37011,6.121225,-2.024909,-0.163962,-1.128454,6,WALK
1759223394.50069,3.013103,4.413561,7.127838,-3.576198,-0.152247,-0.490556,6,WALK
1759223394.52077,7.253832,9.977686,6.179135,-4.731129,0.230097,0.887232,6,WALK
1759223394.54073,3.258808,11.339388,0.419135,-3.411639,-1.124937,0.50655,6,WALK
1759223394.56081,2.302923,12.231228,-1.046565,-1.770501,-2.567792,-0.190252,6,WALK
1759223394.58071,5.138855,11.030087,3.044078,-1.871565,-1.923493,0.097643,6,WALK
1759223394.60077,3.954473,8.957906,0.797419,-1.658226,-1.029079,0.270897,6,WALK
1759223394.62079,2.073977,6.868665,-0.937629,-1.252304,-0.537741,0.12676,6,WALK
1759223394.64071,0.840514,6.80462,-0.170587,-1.424823,-0.624333,0.125587,6,WALK
1759223394.66079,1.301099,9.593117,1.725022,-1.98945,-0.7621,0.370522,6,WALK
1759223394.68077,0.889147,9.409811,1.952023,-2.171476,-0.719242,0.223817,6,WALK
1759223394.69995,-0.050877,9.335591,1.945887,-2.129009,-0.682126,0.119547,6,WALK
1759223394.72079,-0.697012,9.244162,0.081104,-1.599174,-0.763835,0.075118,6,WALK
1759223394.74076,-1.295263,9.229049,-0.659453,-1.052897,-1.038909,0.178435,6,WALK
1759223394.76077,-1.400458,9.519944,-0.124498,-1.01005,-1.117463,0.438937,6,WALK
1759223394.78071,-0.938078,9.080908,-0.793229,-1.331157,-0.695299,0.492726,6,WALK
1759223394.80052,1.86239,9.791088,-1.605911,-1.601813,0.298091,0.236814,6,WALK
1759223394.82070,2.523788,10.414179,-1.104326,-1.454583,0.236132,0.44122,6,WALK
1759223394.84075,1.914763,9.741857,-1.426645,-1.160977,-0.454394,0.525667,6,WALK
1759223394.86081,2.031779,9.791986,-2.331204,-0.880493,-0.657873,0.631691,6,WALK
1759223394.88081,0.359729,12.095357,-2.151639,-0.628335,-0.561275,0.613279,6,WALK
1759223394.90073,-1.893814,12.803442,-2.427122,-0.259772,-0.581069,0.422949,6,WALK
1759223394.92075,-1.511041,12.365154,-2.412906,0.079077,-0.249381,0.059182,6,WALK
1759223394.94065,1.114052,11.47885,-3.062334,0.335088,-0.143823,-0.087347,6,WALK
1759223394.96073,0.345663,15.161881,-1.269825,1.002491,-0.295158,-0.155321,6,WALK
1759223394.98071,-2.383428,17.204583,0.691026,1.71144,-0.132578,-0.713044,6,WALK
1759223395.00073,-1.550994,13.477111,-2.505532,2.730129,0.290633,-1.308143,6,WALK
1759223395.01994,3.104082,11.90412,-2.776825,3.486664,0.293793,-1.263304,6,WALK
1759223395.04070,4.758476,14.308797,1.246481,3.215108,-0.325463,-1.049749,6,WALK
1759223395.06074,5.404461,15.152154,5.795464,2.280443,-0.289826,-0.881035,6,WALK
1759223395.08073,6.801478,15.17849,4.374805,1.722939,0.07309,-0.616085,6,WALK
1759223395.10053,8.01444,15.023167,3.327641,1.429977,0.403255,-0.19236,6,WALK
1759223395.12038,8.30788,12.308291,-3.334225,2.547049,0.835715,-0.079769,6,WALK
1759223395.14075,5.058499,10.046519,-1.330727,3.190837,0.095728,-0.325893,6,WALK
1759223395.16073,3.031059,8.867824,4.038719,2.539165,0.520598,-0.757681,6,WALK
1759223395.18071,0.601992,9.103653,2.38672,2.749082,1.637359,-1.443253,6,WALK
1759223395.20073,-0.029628,8.693795,1.472284,3.221267,1.459421,-1.765594,6,WALK
1759223395.22071,1.25127,6.761225,1.885135,3.305266,1.219593,-1.498581,6,WALK
1759223395.24070,2.721459,4.180276,1.413028,2.890019,1.4332,-0.970289,6,WALK
1759223395.26073,3.081188,2.531719,1.306785,2.12079,1.845965,-0.538259,6,WALK
1759223395.28008,3.079991,1.848623,1.307683,1.357099,1.751135,-0.294245,6,WALK
1759223395.30076,3.967342,1.49473,1.619378,0.533263,1.23537,-0.078816,6,WALK
1759223395.32072,4.516213,1.30873,1.345691,-0.285456,0.79812,0.142594,6,WALK
1759223395.34070,3.661483,1.285836,0.970849,-1.061188,0.710353,0.300227,6,WALK
1759223395.36071,2.558803,2.344821,-0.915483,-1.534956,0.856202,0.386539,6,WALK
1759223395.38072,1.271321,4.954501,-3.520374,-1.865712,1.157002,0.279755,6,WALK
1759223395.40078,1.534085,10.565462,-12.419472,-1.448686,1.349811,0.353874,6,WALK
1759223395.42009,3.517531,22.198739,-29.861381,1.294587,1.760795,0.473447,6,WALK
1759223395.44069,1.591396,22.397757,-7.214179,-0.136389,0.516763,-0.153118,6,WALK
1759223395.46073,-2.206556,12.394333,-5.543774,-0.22284,-1.542716,-1.173005,6,WALK
1759223395.48072,2.211345,5.009867,-6.749554,0.27706,-0.441448,-1.004601,6,WALK
1759223395.50071,10.120889,8.282741,6.99077,-1.290689,-0.220148,0.764388,6,WALK
1759223395.51988,9.762806,14.581586,-6.225673,0.618783,-1.619284,1.600501,6,WALK
1759223395.53982,6.558915,13.888764,2.533814,0.179748,-0.315844,0.210357,6,WALK
1759223395.56072,1.650952,3.426551,10.937761,-1.662505,0.340541,-0.689417,6,WALK
1759223395.58072,0.918176,2.524386,7.028778,-3.038034,0.047428,-0.687331,6,WALK
1759223395.60071,4.750395,6.92852,5.826888,-4.270708,0.181008,0.521106,6,WALK
1759223395.62029,3.857358,11.121067,1.055993,-3.502597,-1.194243,1.009004,6,WALK
1759223395.64075,2.655918,13.992163,0.164901,-2.253776,-2.060089,0.711703,6,WALK
1759223395.66072,4.244471,13.080122,3.111415,-2.117977,-0.854764,0.490365,6,WALK
1759223395.68072,3.045425,10.098743,0.312294,-1.413049,0.049245,0.104345,6,WALK
1759223395.70080,2.764555,7.298873,-1.360954,-0.688692,0.513051,0.039085,6,WALK
1759223395.72071,2.34108,6.2969,-0.835876,-0.785228,0.785029,0.172892,6,WALK
1759223395.74070,1.661726,7.764995,0.911143,-1.614018,0.575574,0.486466,6,WALK
1759223395.76083,0.911742,9.654469,1.804181,-2.066002,0.101553,0.516847,6,WALK
1759223395.78065,0.049829,9.427319,0.818817,-1.749785,-0.491226,0.2281,6,WALK
1759223395.80071,-0.617704,8.615385,-0.05387,-1.104258,-0.838564,0.054987,6,WALK
1759223395.82071,-0.096516,7.880365,0.460285,-0.965619,-0.785993,0.196908,6,WALK
1759223395.84070,0.852186,7.810784,0.503082,-1.274947,-0.070842,0.400169,6,WALK
1759223395.86072,2.495357,9.527127,0.6605,-1.593965,0.507422,0.425365,6,WALK
1759223395.88072,3.327491,10.297012,0.475548,-1.883734,0.83899,0.424093,6,WALK
1759223395.90073,3.589357,8.948029,-3.321057,-2.061361,0.626698,0.451184,6,WALK
1759223395.92072,3.424756,10.223391,-6.827216,-1.334156,-1.014158,0.559737,6,WALK
1759223395.94030,2.164209,12.8624,-2.830096,-0.606655,-1.37682,0.532596,6,WALK
1759223395.96071,-0.259921,11.972654,-1.573888,-0.28722,-0.758954,0.552653,6,WALK
1759223395.98072,-1.963245,12.006323,-2.563143,0.085277,-0.295489,0.439738,6,WALK
1759223396.00074,-1.686565,13.589339,-3.296666,0.511442,-0.092124,0.024058,6,WALK
1759223396.02072,-3.467851,18.785056,-0.632668,1.324315,0.032507,-0.758793,6,WALK
1759223396.04070,-3.436577,17.590499,1.47423,2.208833,0.487411,-1.429026,6,WALK
1759223396.06072,1.675343,13.137583,0.632668,2.882817,0.895171,-1.459794,6,WALK
1759223396.08072,4.520851,12.596045,-1.125724,3.557238,0.833281,-1.264052,6,WALK
1759223396.10071,7.184999,15.071649,1.054047,3.588991,0.480788,-0.858949,6,WALK
1759223396.12072,9.037213,15.63294,4.406977,2.769233,0.364161,-0.175926,6,WALK
1759223396.14072,10.081834,14.712369,4.462642,2.023721,0.440275,0.358671,6,WALK
1759223396.16072,10.389788,12.791621,2.019958,2.098047,0.420433,0.398299,6,WALK
1759223396.18072,9.256732,8.680178,-0.368857,2.850892,-0.435958,0.21122,6,WALK
1759223396.20071,5.679645,6.775142,2.158522,2.894537,-1.247586,-0.243499,6,WALK
1759223396.22079,4.791845,7.571064,2.103306,2.836414,-0.850886,-0.367984,6,WALK
1759223396.24070,2.322226,8.261342,2.045845,2.932027,0.289878,-0.679381,6,WALK
1759223396.26081,0.182109,8.206425,1.067215,3.177767,0.366761,-0.978844,6,WALK
1759223396.28073,0.137667,7.173178,1.587206,3.121682,0.449072,-0.913998,6,WALK
1759223396.30082,0.980874,5.516989,1.521066,2.746926,1.063074,-0.610464,6,WALK
1759223396.32072,1.776049,4.434061,1.396268,2.064828,1.412478,-0.333749,6,WALK
1759223396.33985,2.370409,3.938462,1.371878,1.417037,1.271176,-0.236567,6,WALK
1759223396.36072,2.414552,2.658013,1.130362,0.767294,0.684017,-0.331225,6,WALK
1759223396.38073,2.516156,1.001076,1.081281,-0.116339,0.485228,-0.41352,6,WALK
1759223396.40079,2.98931,0.290746,1.001674,-1.091511,0.644362,-0.222015,6,WALK
1759223396.42012,3.43942,0.953192,0.68938,-1.928686,0.898026,0.080173,6,WALK
1759223396.44025,3.470246,2.442984,-0.998681,-2.320584,1.181903,0.364486,6,WALK
1759223396.46071,4.852747,7.152677,-6.900388,-1.651476,1.199615,0.61391,6,WALK
1759223396.48072,5.105336,15.446641,-20.516961,0.458791,1.638695,0.166694,6,WALK
1759223396.50073,4.923975,22.252309,-26.282798,2.165301,2.5111,0.075077,6,WALK
1759223396.52072,2.144756,18.014572,-9.204359,0.336248,0.162376,-0.156932,6,WALK
1759223396.54067,1.597681,7.562684,-5.994183,-0.336076,-0.573119,-1.003189,6,WALK
1759223396.56073,1.307833,0.794127,-4.064307,-0.277824,1.087229,-1.237071,6,WALK
1759223396.58072,8.180837,5.333832,11.076924,-1.743967,-0.773574,0.370409,6,WALK
