SamplingTime,AccelerationX,AccelerationY,AccelerationZ,GyroX,GyroY,GyroZ,duration,Subject,Activity
1759228115.86519,1.584513,-0.686837,2.98123,2.477002,2.144093,1.707525,8.74,3,UPSTAIRS
1759228115.88499,-0.564583,4.288015,2.625541,2.478369,1.689055,2.401525,8.76,3,UPSTAIRS
1759228115.90519,4.724209,15.129708,0.111779,2.289611,1.458888,3.853826,8.78,3,UPSTAIRS
1759228115.92520,1.50281,22.096536,-1.27162,1.909984,0.667335,3.319191,8.80,3,UPSTAIRS
1759228115.94472,-8.50196,16.556204,4.347122,1.487801,-0.174219,0.42961,8.82,3,UPSTAIRS
1759228115.96503,-5.495591,10.1164,5.303606,0.604901,0.191887,-0.376348,8.84,3,UPSTAIRS
1759228115.98515,-1.783531,7.279271,0.159963,0.603849,0.690113,-0.078773,8.86,3,UPSTAIRS
1759228116.00496,-0.539892,3.993528,-0.206799,0.960923,0.222686,0.00007,8.88,3,UPSTAIRS
1759228116.02518,0.988057,3.315371,0.708833,0.943646,0.13249,0.302951,8.90,3,UPSTAIRS
1759228116.04514,-0.189441,4.530278,0.704344,0.709592,0.210785,0.5054,8.92,3,UPSTAIRS
1759228116.06518,-2.28736,5.657349,-0.357035,0.864032,-0.312812,0.356938,8.94,3,UPSTAIRS
1759228116.08517,-2.888455,6.570587,-1.289427,1.117171,-0.357323,0.20075,8.96,3,UPSTAIRS
1759228116.10521,-2.757073,6.861782,0.583287,1.036207,-0.435137,0.05292,8.98,3,UPSTAIRS
1759228116.12517,-1.099836,7.740454,3.620631,0.645843,-0.36905,0.006959,9.00,3,UPSTAIRS
1759228116.14515,-0.083647,10.045771,1.501613,0.611532,0.363514,0.275208,9.02,3,UPSTAIRS
1759228116.16521,-0.387711,11.826009,-0.81328,0.924589,0.297036,0.711287,9.04,3,UPSTAIRS
1759228116.18515,0.525677,12.734759,3.660884,0.597618,-0.714582,1.103619,9.06,3,UPSTAIRS
1759228116.20522,-3.535338,14.389002,4.983531,0.342294,-1.101424,1.00307,9.08,3,UPSTAIRS
1759228116.22517,-6.410924,15.714792,2.133832,0.488641,-0.600863,0.450773,9.10,3,UPSTAIRS
1759228116.24434,-2.950554,16.885556,1.466748,0.475191,0.18021,0.123766,9.12,3,UPSTAIRS
1759228116.26518,0.832584,16.857574,4.370765,-0.349794,0.739927,0.103888,9.14,3,UPSTAIRS
1759228116.28515,1.845181,18.086548,5.113865,-1.391455,-0.017217,0.074972,9.16,3,UPSTAIRS
1759228116.30519,0.213832,15.717784,5.407604,-2.064652,-0.382591,-0.286392,9.18,3,UPSTAIRS
1759228116.32469,2.655619,14.725388,4.422539,-2.247021,0.60848,-0.47356,9.20,3,UPSTAIRS
1759228116.34472,5.344457,15.426589,5.383512,-2.556227,0.985648,-0.629194,9.22,3,UPSTAIRS
1759228116.36521,4.241328,15.590742,5.81791,-3.895237,0.390035,-0.488055,9.24,3,UPSTAIRS
1759228116.38518,1.353472,14.260613,0.302418,-4.249382,0.380615,-0.255232,9.26,3,UPSTAIRS
1759228116.40517,0.612167,11.909208,-4.992509,-3.358026,0.766908,-0.292301,9.28,3,UPSTAIRS
1759228116.42517,2.195633,8.926781,-2.004096,-2.991539,0.856952,-0.352234,9.30,3,UPSTAIRS
1759228116.44515,4.547487,7.906701,0.580444,-3.166505,0.329295,0.035482,9.32,3,UPSTAIRS
1759228116.46518,4.599411,6.842329,1.121833,-3.592317,-1.147764,0.307562,9.34,3,UPSTAIRS
1759228116.48490,1.975516,5.468806,1.295113,-3.795396,-1.258574,-0.148136,9.36,3,UPSTAIRS
1759228116.50487,-6.679224,6.980295,2.566734,-3.48041,0.636623,-1.464311,9.38,3,UPSTAIRS
1759228116.52457,-1.814057,8.97242,2.912696,-2.861369,0.226729,-1.314372,9.40,3,UPSTAIRS
1759228116.54472,1.652598,6.915203,1.972074,-2.965034,0.121461,-0.925943,9.42,3,UPSTAIRS
1759228116.56517,2.774431,4.828506,0.697162,-2.943702,-0.13082,-0.676051,9.44,3,UPSTAIRS
1759228116.58517,1.761235,2.404527,0.159065,-2.397586,-0.013347,-0.311073,9.46,3,UPSTAIRS
1759228116.60517,0.630124,-0.819416,0.767192,-1.597352,0.196252,0.039578,9.48,3,UPSTAIRS
1759228116.62517,0.971597,-2.306813,1.415871,-0.644781,0.368039,0.242116,9.50,3,UPSTAIRS
1759228116.64515,1.462109,-0.939874,1.623718,0.547647,0.816277,0.441394,9.52,3,UPSTAIRS
1759228116.66518,1.20174,0.434997,3.846884,1.553467,1.181847,0.509075,9.54,3,UPSTAIRS
1759228116.68517,0.311994,0.479738,5.632359,2.595955,1.508108,0.476389,9.56,3,UPSTAIRS
1759228116.70520,-2.945317,0.208595,5.411794,3.30666,2.425052,0.624973,9.58,3,UPSTAIRS
1759228116.72515,-4.707898,0.991349,8.796147,3.239377,1.787234,1.036941,9.60,3,UPSTAIRS
1759228116.74515,-0.540042,5.54542,12.440122,3.447183,0.010275,1.682796,9.62,3,UPSTAIRS
1759228116.76519,6.516867,47.481358,18.975545,2.108713,2.104265,2.580289,9.64,3,UPSTAIRS
1759228116.78518,3.296067,29.509134,9.281721,0.443793,0.954193,1.475764,9.66,3,UPSTAIRS
1759228116.80518,-2.735525,0.554557,-7.747188,1.628979,1.941654,0.212537,9.68,3,UPSTAIRS
1759228116.82517,0.814777,-2.596811,1.726219,2.679365,2.158355,0.74993,9.70,3,UPSTAIRS
1759228116.84515,-0.553809,0.083947,2.760215,2.742803,2.208347,1.242866,9.72,3,UPSTAIRS
1759228116.86515,-1.001076,5.748179,-1.485004,2.654539,2.217066,1.730241,9.74,3,UPSTAIRS
1759228116.88518,0.848445,14.645631,-2.454206,3.090683,2.049798,2.729748,9.76,3,UPSTAIRS
1759228116.90518,-0.131232,26.531944,-2.094328,3.115831,2.310297,2.556282,9.78,3,UPSTAIRS
1759228116.92518,-8.274959,16.143803,4.26108,2.460293,1.152511,0.272997,9.80,3,UPSTAIRS
1759228116.94515,-5.883302,7.472902,7.495348,1.481739,-0.143409,-0.51689,9.82,3,UPSTAIRS
1759228116.96518,-1.575385,5.50831,2.72939,1.097007,-0.128369,0.023789,9.84,3,UPSTAIRS
1759228116.98518,0.017208,3.679888,1.583914,0.97214,-0.205399,0.253009,9.86,3,UPSTAIRS
1759228117.00517,1.279102,4.09618,1.080234,1.190555,-0.683736,0.209884,9.88,3,UPSTAIRS
