SamplingTime,AccelerationX,AccelerationY,AccelerationZ,GyroX,GyroY,GyroZ,duration,Subject,Activity
1759228309.14312,-1.26354,-0.549918,-2.951452,-0.001166,1.201567,0.055216,7.58,6,UPSTAIRS
1759228309.16312,0.533458,-0.234033,-3.576788,-0.732509,1.372908,0.34704,7.60,6,UPSTAIRS
1759228309.18311,1.518971,0.580893,-5.583278,-1.507807,0.982068,0.517915,7.62,6,UPSTAIRS
1759228309.20311,2.959533,1.897255,-16.16116,-1.893825,0.469856,1.008707,7.64,6,UPSTAIRS
1759228309.22312,7.313388,8.13834,-12.814515,-2.339921,0.750379,0.706937,7.66,6,UPSTAIRS
1759228309.24323,9.627833,12.200103,3.700688,-2.762896,-0.33036,0.093667,7.68,6,UPSTAIRS
1759228309.26312,2.712182,19.238607,-11.365126,-1.872889,0.083947,0.098051,7.70,6,UPSTAIRS
1759228309.28311,2.858527,9.808296,-2.933047,-2.141013,1.386241,-0.419988,7.72,6,UPSTAIRS
1759228309.30312,-1.40405,7.62254,-6.454768,-1.831553,0.158666,-0.159086,7.74,6,UPSTAIRS
1759228309.32314,6.199935,6.694038,-2.659659,-1.937198,0.965677,1.30728,7.76,6,UPSTAIRS
1759228309.34318,9.86875,7.15163,-4.634277,-1.917816,0.509992,1.878076,7.78,6,UPSTAIRS
1759228309.36270,10.712406,8.078485,-1.498321,-2.386215,0.377271,1.020005,7.80,6,UPSTAIRS
1759228309.38251,7.536797,8.215703,-0.715118,-2.827556,-0.169162,0.110677,7.82,6,UPSTAIRS
1759228309.40232,5.458929,9.126996,-1.752556,-2.979982,-0.425124,0.157933,7.84,6,UPSTAIRS
1759228309.42312,4.17025,9.726145,-2.499397,-2.460778,-0.352633,0.552124,7.86,6,UPSTAIRS
1759228309.44312,2.862418,10.089016,-3.277213,-1.716079,0.041433,0.812523,7.88,6,UPSTAIRS
1759228309.46312,3.331083,8.675689,-3.118448,-1.024368,0.611024,0.708115,7.90,6,UPSTAIRS
1759228309.48311,3.250428,7.937377,-3.324349,-0.625543,1.00929,0.604941,7.92,6,UPSTAIRS
1759228309.50311,4.562002,6.629245,-2.662053,-0.537454,1.340076,0.662066,7.94,6,UPSTAIRS
1759228309.52312,5.04593,6.538116,-2.050933,-0.611524,1.48859,0.701387,7.96,6,UPSTAIRS
1759228309.54311,4.751592,7.0195,-2.12231,-0.735186,1.419028,0.645594,7.98,6,UPSTAIRS
1759228309.56312,4.179528,7.543082,-2.124405,-0.787552,1.381213,0.607089,8.00,6,UPSTAIRS
1759228309.58312,3.629161,7.849839,-1.1356,-0.816752,1.432735,0.525331,8.02,6,UPSTAIRS
1759228309.60313,3.201796,8.467543,-2.034772,-0.499761,1.624431,0.456005,8.04,6,UPSTAIRS
1759228309.62312,2.757222,8.789414,-2.560898,-0.136973,1.851567,0.484577,8.06,6,UPSTAIRS
1759228309.64318,3.11351,8.354567,-2.192939,-0.175159,1.922862,0.420333,8.08,6,UPSTAIRS
1759228309.66301,4.012532,7.605032,-0.732027,-0.642049,1.557598,0.217704,8.10,6,UPSTAIRS
1759228309.68312,5.098153,7.110629,-1.154304,-0.977333,0.99008,0.063197,8.12,6,UPSTAIRS
1759228309.70324,4.965125,6.746411,-2.486528,-0.823964,0.793188,0.100935,8.14,6,UPSTAIRS
1759228309.72221,4.503942,7.505523,-2.610129,-0.68073,0.827538,0.275466,8.16,6,UPSTAIRS
1759228309.74314,3.82339,9.849297,-2.114529,-0.599461,0.781182,0.489055,8.18,6,UPSTAIRS
1759228309.76312,4.375254,11.787702,-2.455104,-0.337455,0.972683,0.340643,8.20,6,UPSTAIRS
1759228309.78311,5.178658,11.31365,-1.315913,-0.308179,1.007163,0.04851,8.22,6,UPSTAIRS
1759228309.80312,6.035333,10.441862,0.167893,-0.708202,0.681275,0.026561,8.24,6,UPSTAIRS
