SamplingTime,AccelerationX,AccelerationY,AccelerationZ,GyroX,GyroY,GyroZ,duration,Subject,Activity
1759316224.37321,-1.132757,13.729998,-4.825513,0.797562,-0.631154,-0.537377,5.84,4,UPSTAIRS
1759316224.39322,1.35841,13.729549,-7.674464,-0.275333,-0.654192,-0.477037,5.86,4,UPSTAIRS
1759316224.41325,1.56476,13.951612,-6.946776,-0.302792,0.243927,0.129595,5.88,4,UPSTAIRS
1759316224.43327,1.062427,13.422194,-2.788946,-0.30189,1.445962,0.796756,5.90,4,UPSTAIRS
1759316224.45324,0.950348,13.887567,1.332672,-0.745849,1.512121,0.903975,5.92,4,UPSTAIRS
1759316224.47297,0.473004,15.574431,3.286042,-0.93148,0.263169,0.504611,5.94,4,UPSTAIRS
1759316224.49317,-0.7431,18.996195,2.446724,-0.084917,-1.104419,0.021945,5.96,4,UPSTAIRS
1759316224.51322,0.161609,14.887744,1.256657,0.916224,-1.496792,-0.058498,5.98,4,UPSTAIRS
1759316224.53322,0.735319,11.049241,-0.019603,1.412058,-0.871465,-0.287928,6.00,4,UPSTAIRS
1759316224.55321,-0.979977,11.196035,-3.506308,2.174172,0.366024,-0.590026,6.02,4,UPSTAIRS
1759316224.57322,-2.576011,12.158055,-4.951359,4.694345,1.527641,-1.423278,6.04,4,UPSTAIRS
1759316224.59303,-2.983774,13.643358,-4.748001,6.995943,1.531383,-2.351501,6.06,4,UPSTAIRS
1759316224.61268,-3.433136,12.496685,-1.113603,4.965657,-0.947452,-1.69214,6.08,4,UPSTAIRS
1759316224.63322,-3.079243,7.32087,-1.357363,2.302602,0.38456,-0.605123,6.10,4,UPSTAIRS
1759316224.65234,-1.193958,4.56275,0.101305,0.658073,2.411831,-0.274417,6.12,4,UPSTAIRS
1759316224.67283,-0.043545,6.909516,0.406416,1.061795,2.903495,-0.023681,6.14,4,UPSTAIRS
1759316224.69290,0.378134,9.464578,3.006968,2.382339,2.327193,0.494017,6.16,4,UPSTAIRS
1759316224.71323,-0.094272,10.068067,3.853468,3.10327,-0.171076,0.559326,6.18,4,UPSTAIRS
1759316224.73323,-0.07018,10.334871,3.591751,4.251742,-2.636984,0.811156,6.20,4,UPSTAIRS
1759316224.75320,-0.686986,7.546075,0.813131,5.164091,-3.931007,1.260313,6.22,4,UPSTAIRS
1759316224.77322,-0.055366,2.329109,-1.266832,5.333617,-3.768567,1.186759,6.24,4,UPSTAIRS
1759316224.79275,-1.185728,-1.044022,-7.222558,4.221267,-3.94487,0.605494,6.26,4,UPSTAIRS
1759316224.81233,-1.649755,-0.432902,-7.46123,2.796584,-2.220916,0.153407,6.28,4,UPSTAIRS
1759316224.83322,-3.278261,1.978658,-5.225495,1.914088,-0.776631,0.053424,6.30,4,UPSTAIRS
1759316224.85275,-4.295497,3.320309,-6.848614,1.36801,-0.971815,0.147263,6.32,4,UPSTAIRS
1759316224.87253,-3.471892,5.147982,-6.697929,0.708931,-0.939505,0.042125,6.34,4,UPSTAIRS
1759316224.89261,-2.785654,4.805761,-5.287894,0.014416,-0.542756,0.041146,6.36,4,UPSTAIRS
1759316224.91223,-2.248604,2.151041,-6.721272,-0.52229,-0.144882,0.209371,6.38,4,UPSTAIRS
1759316224.93321,-2.216582,1.460613,-7.624036,-1.414026,-0.214048,0.198335,6.40,4,UPSTAIRS
1759316224.95321,-2.166004,3.283797,-6.59408,-1.809265,-0.190462,0.173643,6.42,4,UPSTAIRS
1759316224.97246,-2.142062,3.973477,-6.397307,-1.895528,-0.055982,0.235127,6.44,4,UPSTAIRS
1759316224.99261,-2.77877,5.196615,-7.542932,-1.9822,0.653839,0.358837,6.46,4,UPSTAIRS
1759316225.01324,-3.002329,5.858462,-9.004443,-2.367767,1.632183,0.557458,6.48,4,UPSTAIRS
1759316225.03322,-2.096423,9.630527,-15.257948,-3.228988,2.938603,-0.225381,6.50,4,UPSTAIRS
1759316225.05320,-3.986795,26.278907,-12.796709,-0.985523,2.919211,-0.735393,6.52,4,UPSTAIRS
1759316225.07220,-5.901857,27.452964,-2.554912,-1.876092,0.724629,-1.230148,6.54,4,UPSTAIRS
1759316225.09241,-6.064064,14.507216,-4.618864,-3.270511,-0.016604,-0.872213,6.56,4,UPSTAIRS
1759316225.11330,-0.658705,-0.102352,0.892439,-2.73562,0.618285,0.349117,6.58,4,UPSTAIRS
1759316225.13323,0.583437,-0.084994,-1.020528,-2.706389,-0.261199,0.182196,6.60,4,UPSTAIRS
1759316225.15277,-0.063147,3.810671,-3.279757,-2.525315,-0.660524,-0.028548,6.62,4,UPSTAIRS
1759316225.17322,-2.739266,10.904092,-4.493917,-2.287424,-0.233693,-0.423467,6.64,4,UPSTAIRS
1759316225.19228,-4.551677,16.240768,-6.80073,-2.915773,1.004521,-0.692894,6.66,4,UPSTAIRS
1759316225.21322,-2.486079,12.195315,-5.031714,-3.414925,2.437318,-0.182917,6.68,4,UPSTAIRS
1759316225.23328,-0.91653,8.113201,-1.830517,-3.121503,2.809799,0.474626,6.70,4,UPSTAIRS
1759316225.25320,-0.158466,5.317821,0.343418,-2.898538,2.418648,1.015852,6.72,4,UPSTAIRS
1759316225.27323,0.016011,2.806753,1.315015,-2.943362,1.707855,1.139677,6.74,4,UPSTAIRS
1759316225.29323,0.034117,3.279308,1.077391,-2.769675,0.940254,0.914373,6.76,4,UPSTAIRS
1759316225.31323,0.085892,5.448006,1.417068,-1.847505,0.358436,0.600784,6.78,4,UPSTAIRS
1759316225.33322,0.512359,8.673444,2.226159,-0.819564,-0.409865,0.217901,6.80,4,UPSTAIRS
1759316225.35320,0.841712,11.31799,1.913416,-0.15731,-1.281263,0.170189,6.82,4,UPSTAIRS
1759316225.37244,0.827346,12.333879,0.612018,0.040171,-1.966213,0.297598,6.84,4,UPSTAIRS
