SamplingTime,AccelerationX,AccelerationY,AccelerationZ,GyroX,GyroY,GyroZ,Durations,Subject,Activity
1759229791.65508,1.711854,9.918579,-2.405125,0.60912,0.301564,0.109374,7.40,2,DOWNSTAIRS
1759229791.67507,5.23986,8.779388,-1.241394,0.994754,-0.193764,0.444908,7.42,2,DOWNSTAIRS
1759229791.69509,8.046613,10.597485,-0.563535,1.149306,0.179412,1.01431,7.44,2,DOWNSTAIRS
1759229791.71503,9.019855,14.108731,0.02469,1.207646,0.368311,1.50942,7.46,2,DOWNSTAIRS
1759229791.73521,7.225102,16.00868,-1.916558,1.319194,-0.697079,2.000956,7.48,2,DOWNSTAIRS
1759229791.75509,4.172944,20.680515,-2.248455,1.5315,-2.108797,2.091358,7.50,2,DOWNSTAIRS
1759229791.77513,1.648109,23.297827,-1.71754,1.735356,-1.881923,1.623999,7.52,2,DOWNSTAIRS
1759229791.79509,-1.745223,16.38038,1.541267,1.118223,-0.901746,1.133247,7.54,2,DOWNSTAIRS
1759229791.81503,-2.44044,11.289559,3.508403,0.278142,1.218932,0.776644,7.56,2,DOWNSTAIRS
1759229791.83503,-3.980211,7.958476,3.226935,-0.624031,1.970599,0.226923,7.58,2,DOWNSTAIRS
1759229791.85414,-3.287389,7.174076,-0.056862,-1.083302,1.866301,-0.149676,7.60,2,DOWNSTAIRS
1759229791.87508,-2.704101,8.493879,-2.364573,-1.226486,1.643973,-0.402279,7.62,2,DOWNSTAIRS
1759229791.89523,-0.018854,9.330204,-1.602319,-1.533208,1.122539,-0.519711,7.64,2,DOWNSTAIRS
1759229791.91504,3.185485,9.735722,-0.01631,-1.847893,1.061676,-0.452924,7.66,2,DOWNSTAIRS
1759229791.93524,3.93098,8.949526,-0.847547,-1.389752,0.919556,-0.781855,7.68,2,DOWNSTAIRS
1759229791.95423,1.844583,6.930615,-3.578583,-0.771079,0.296213,-1.054058,7.70,2,DOWNSTAIRS
1759229791.97503,-0.157718,5.042488,-2.940529,-0.289399,-0.883836,-1.340407,7.72,2,DOWNSTAIRS
1759229791.99509,-1.361104,4.121469,-1.34614,-0.002392,-1.83367,-1.71714,7.74,2,DOWNSTAIRS
1759229792.01506,-1.026215,3.647716,-0.500089,0.09968,-2.202116,-1.858227,7.76,2,DOWNSTAIRS
1759229792.03505,-0.039804,4.054431,-0.077363,0.132137,-2.258859,-1.856679,7.78,2,DOWNSTAIRS
1759229792.05457,1.043722,4.446631,0.840814,0.085841,-2.68517,-1.48324,7.80,2,DOWNSTAIRS
