SamplingTime,AccelerationX,AccelerationY,AccelerationZ,GyroX,GyroY,GyroZ,Durations,Subject,Activity
1759229467.28706,-2.728193,7.116764,-3.750367,-0.565208,0.066485,2.099788,9.62,1,DOWNSTAIRS
1759229467.30644,-3.581426,7.920917,-3.33228,-0.569075,0.752712,1.918121,9.64,1,DOWNSTAIRS
1759229467.32707,-3.22888,9.652823,-1.682974,-1.289397,0.6002,1.114389,9.66,1,DOWNSTAIRS
1759229467.34707,-2.926014,10.558729,-3.847931,-0.92247,-0.327921,0.915584,9.68,1,DOWNSTAIRS
1759229467.36707,-4.771345,7.846846,-1.051803,-0.72593,-0.389028,0.369376,9.70,1,DOWNSTAIRS
1759229467.38698,-5.065831,7.305308,-0.498592,-0.642224,-0.588146,0.101179,9.72,1,DOWNSTAIRS
1759229467.40645,-4.590882,8.310573,-0.622193,-0.690725,-1.577883,-0.147255,9.74,1,DOWNSTAIRS
1759229467.42707,-3.156007,16.751182,-9.272743,-0.198736,-3.97977,-0.725716,9.76,1,DOWNSTAIRS
1759229467.44709,-2.073678,16.39684,-7.697508,0.27125,-3.243397,-0.87711,9.78,1,DOWNSTAIRS
1759229467.46715,-1.889025,12.04448,0.567127,-0.522029,0.337082,-0.92241,9.80,1,DOWNSTAIRS
1759229467.48663,1.271321,15.016134,3.024026,-1.020282,1.571785,-0.519248,9.82,1,DOWNSTAIRS
1759229467.50647,1.505504,20.263775,-0.036811,-0.459079,1.6053,0.259795,9.84,1,DOWNSTAIRS
1759229467.52709,-7.354239,25.762508,-2.72954,0.249433,-3.085189,-0.068217,9.86,1,DOWNSTAIRS
1759229467.54709,-3.916914,12.697798,-11.434557,0.393753,-2.447519,-0.837018,9.88,1,DOWNSTAIRS
1759229467.56709,3.108871,11.698518,-0.907103,1.671735,1.608672,-0.397151,9.90,1,DOWNSTAIRS
1759229467.58706,3.306991,12.02413,5.240459,1.294166,2.51474,0.072805,9.92,1,DOWNSTAIRS
1759229467.60648,5.760898,10.253468,18.150892,-0.507089,-1.530151,0.406114,9.94,1,DOWNSTAIRS
1759229467.62709,0.744148,6.087108,-0.266654,-1.932886,-1.150708,0.186487,9.96,1,DOWNSTAIRS
1759229467.64676,-0.039953,8.044069,-4.344279,-1.867553,1.13399,0.440436,9.98,1,DOWNSTAIRS
1759229467.66709,-4.109348,9.002946,-7.203854,-0.412969,-0.609743,0.797426,10.00,1,DOWNSTAIRS
1759229467.68707,-3.057396,7.136966,-3.181445,0.064205,0.216585,0.580946,10.02,1,DOWNSTAIRS
1759229467.70651,-1.782333,7.064541,1.225532,-0.249663,0.082981,0.363288,10.04,1,DOWNSTAIRS
1759229467.72709,-2.32866,7.695413,-0.18181,-0.165129,0.235241,0.292837,10.06,1,DOWNSTAIRS
1759229467.74709,-3.002927,8.56376,-0.96621,-0.016313,0.420096,0.278264,10.08,1,DOWNSTAIRS
1759229467.76709,-3.525911,8.858247,-2.556858,0.007167,0.49302,0.185101,10.10,1,DOWNSTAIRS
1759229467.78707,-3.587412,8.138789,-3.534889,0.331993,0.645368,0.107545,10.12,1,DOWNSTAIRS
1759229467.80652,-2.419341,7.044041,-2.314744,0.632653,0.852613,0.112127,10.14,1,DOWNSTAIRS
1759229467.82713,-2.217779,6.538116,-1.005565,0.662312,1.060984,0.198477,10.16,1,DOWNSTAIRS
1759229467.84708,-2.711733,5.710021,-0.188843,0.658517,1.212654,0.239474,10.18,1,DOWNSTAIRS
1759229467.86711,-3.0556,5.106383,0.023792,0.777162,1.155229,0.155615,10.20,1,DOWNSTAIRS
1759229467.88707,-2.251148,5.171476,0.017657,0.936807,0.380387,0.14049,10.22,1,DOWNSTAIRS
1759229467.90654,-0.678756,6.314408,-0.328455,0.839803,-0.012687,0.109776,10.24,1,DOWNSTAIRS
1759229467.92708,0.264709,8.686313,-0.477494,0.716184,-0.045979,0.146262,10.26,1,DOWNSTAIRS
1759229467.94708,-0.600496,9.626187,-0.681599,0.63839,0.110534,0.140191,10.28,1,DOWNSTAIRS
1759229467.96708,-2.982726,8.982895,-2.606089,0.980822,-0.689473,-0.023348,10.30,1,DOWNSTAIRS
1759229467.98706,-3.929483,8.066664,-4.769399,1.502347,-1.121999,-0.35625,10.32,1,DOWNSTAIRS
1759229468.00708,-4.466682,11.145907,-5.728127,1.795478,0.594133,-0.545849,10.34,1,DOWNSTAIRS
1759229468.02708,-2.65487,14.074763,-4.268862,2.076784,1.065978,-1.04517,10.36,1,DOWNSTAIRS
1759229468.04708,-3.307889,15.905879,-1.875857,1.822901,1.389828,-1.842339,10.38,1,DOWNSTAIRS
1759229468.06708,-2.556409,23.850139,2.70036,0.7862,0.118004,-3.011601,10.40,1,DOWNSTAIRS
1759229468.08706,5.773019,31.59194,3.220351,-0.31324,-3.347779,-2.508139,10.42,1,DOWNSTAIRS
1759229468.10657,3.308338,14.027777,-12.782194,-0.173417,-1.30463,-1.763609,10.44,1,DOWNSTAIRS
1759229468.12708,0.752976,9.555259,-4.638317,0.062077,0.625482,-1.007879,10.46,1,DOWNSTAIRS
1759229468.14708,-2.921525,7.132177,-1.867028,0.241424,1.075374,-0.691916,10.48,1,DOWNSTAIRS
1759229468.16707,-3.277363,6.105663,0.757017,0.096462,0.936501,-0.689516,10.50,1,DOWNSTAIRS
1759229468.18705,-1.042974,5.306748,0.324115,-0.420547,-0.08217,-0.661614,10.52,1,DOWNSTAIRS
1759229468.20658,1.232715,6.498163,-2.578406,-0.663475,-0.117722,-0.455279,10.54,1,DOWNSTAIRS
1759229468.22634,2.88636,6.162077,-2.50224,-0.762027,0.545182,0.043816,10.56,1,DOWNSTAIRS
1759229468.24708,3.522768,4.793192,-1.417367,-0.96207,1.245408,0.466771,10.58,1,DOWNSTAIRS
1759229468.26708,3.694253,3.392434,0.31783,-1.048664,1.036918,0.845773,10.60,1,DOWNSTAIRS
1759229468.28705,3.882797,2.311602,0.11567,-0.920941,0.306951,1.269203,10.62,1,DOWNSTAIRS
1759229468.30660,3.376124,2.182614,-0.205602,-1.07326,-0.566918,1.714724,10.64,1,DOWNSTAIRS
1759229468.32708,1.541267,2.507627,-0.976086,-1.342583,-1.448537,1.969774,10.66,1,DOWNSTAIRS
1759229468.34707,0.498592,6.652888,-3.079841,-1.093835,-1.211001,2.227982,10.68,1,DOWNSTAIRS
1759229468.36708,-2.17199,12.502671,-4.172046,-0.658846,0.580937,2.15771,10.70,1,DOWNSTAIRS
1759229468.38705,-3.913323,14.29084,-3.293224,-1.067269,1.074595,1.438475,10.72,1,DOWNSTAIRS
1759229468.40661,-2.590676,11.870601,-5.568913,-0.667217,0.434834,0.982325,10.74,1,DOWNSTAIRS
1759229468.42628,-5.977124,6.316203,-2.738967,-0.405756,-0.590642,0.456132,10.76,1,DOWNSTAIRS
1759229468.44708,-7.262212,5.488109,-3.778798,0.073017,-1.447693,-0.015032,10.78,1,DOWNSTAIRS
1759229468.46710,-5.110573,6.306477,-3.122039,0.425916,-2.395663,-0.489014,10.80,1,DOWNSTAIRS
1759229468.48705,-1.853711,10.364349,-1.954267,0.442669,-2.417537,-0.540577,10.82,1,DOWNSTAIRS
1759229468.50662,0.486322,15.608848,-0.072125,-0.133779,-1.133113,-0.685231,10.84,1,DOWNSTAIRS
1759229468.52708,2.207005,13.851504,1.374122,-0.724326,0.291948,-0.735888,10.86,1,DOWNSTAIRS
1759229468.54708,4.282179,19.7167,0.477494,-1.177285,0.529363,-0.1776,10.88,1,DOWNSTAIRS
1759229468.56708,0.822708,21.846192,0.71856,-0.716869,-0.976985,0.405368,10.90,1,DOWNSTAIRS
1759229468.58664,-8.977059,21.271734,-2.804807,-0.569095,-1.32999,0.209165,10.92,1,DOWNSTAIRS
1759229468.60664,-9.859173,10.947936,-10.89272,0.428233,-2.716015,-0.616842,10.94,1,DOWNSTAIRS
1759229468.62705,1.119439,11.179425,-4.039317,1.471666,1.079825,0.088608,10.96,1,DOWNSTAIRS
1759229468.64710,1.145625,11.230601,1.889324,1.418543,3.646297,0.204994,10.98,1,DOWNSTAIRS
1759229468.66707,2.879177,12.123639,10.55813,0.540217,2.422176,0.361267,11.00,1,DOWNSTAIRS
1759229468.68662,1.717092,9.559149,9.353547,-1.517226,-1.527628,0.392162,11.02,1,DOWNSTAIRS
1759229468.70666,-0.45415,9.365219,-1.443704,-2.01138,0.764718,0.457226,11.04,1,DOWNSTAIRS
1759229468.72707,-1.375469,7.778612,-4.614824,-1.296452,0.01162,0.737083,11.06,1,DOWNSTAIRS
1759229468.74710,1.08607,6.121674,-6.706159,-0.083585,0.062473,0.68264,11.08,1,DOWNSTAIRS
1759229468.76711,1.356166,6.486341,-2.119168,0.232418,0.398504,0.758319,11.10,1,DOWNSTAIRS
1759229468.78663,-2.536956,6.626851,1.97372,-0.098391,0.801268,0.629165,11.12,1,DOWNSTAIRS
