SamplingTime,AccelerationX,AccelerationY,AccelerationZ,GyroX,GyroY,GyroZ,Durations,Subject,Activity
1759224930.65070,2.845808,6.48694,8.546252,-3.548009,-0.938974,-0.010507,12.48,3,RUN
1759224930.67087,1.687314,6.92867,3.779098,-4.418841,-0.691725,-0.077016,12.50,3,RUN
1759224930.69083,-3.614646,15.67409,-1.966986,-4.041575,-3.894523,-1.134733,12.52,3,RUN
1759224930.71085,-6.050297,38.703467,-6.488137,-3.433083,-0.052267,-2.433987,12.54,3,RUN
1759224930.73085,5.41733,32.506525,-10.113856,-2.545536,6.484955,-2.469688,12.56,3,RUN
1759224930.75081,11.577012,16.654965,9.429414,-2.672438,2.310123,-2.618202,12.58,3,RUN
1759224930.77089,9.672126,18.603545,6.119879,-2.821901,-0.075922,-1.200134,12.60,3,RUN
1759224930.78984,1.681178,15.33965,-4.600309,-1.76576,-0.806767,-0.132327,12.62,3,RUN
1759224930.81085,-4.50065,11.525687,-1.774702,-1.267492,-2.456045,-0.577664,12.64,3,RUN
1759224930.83043,-3.772813,9.551967,-2.673575,-0.636045,-1.421579,-1.184024,12.66,3,RUN
1759224930.85086,4.036624,8.050204,-2.833987,0.530124,-1.469377,-1.351944,12.68,3,RUN
1759224930.87094,5.747131,3.044227,-4.878784,1.901785,-1.030505,-0.990488,12.70,3,RUN
1759224930.89085,4.866514,-2.660706,-5.505616,3.219146,-0.829998,-0.13466,12.72,3,RUN
1759224930.91085,5.14095,-6.509385,-1.247828,2.859246,-1.18995,0.693431,12.74,3,RUN
1759224930.93083,1.416619,-10.921151,3.764732,1.602764,-1.226366,0.363465,12.76,3,RUN
1759224930.95086,-3.398719,-6.593781,9.709535,0.055027,0.819553,-0.217426,12.78,3,RUN
1759224930.97094,2.775029,7.571064,21.328745,-1.399937,1.347728,0.224254,12.80,3,RUN
1759224930.99083,6.967725,12.658294,8.102427,-0.498262,0.760277,0.653181,12.82,3,RUN
1759224931.01085,4.651635,14.292037,-10.365098,-0.629548,2.021329,1.087815,12.84,3,RUN
1759224931.03086,3.891625,7.5564,-13.775039,0.003151,-1.871657,-0.178103,12.86,3,RUN
1759224931.05085,2.360234,52.176687,14.345607,-0.866505,3.43601,0.413787,12.88,3,RUN
1759224931.07086,5.77646,9.958981,-9.969905,-0.752845,2.586336,1.494095,12.90,3,RUN
1759224931.09083,2.494908,-2.007688,-9.542839,-0.064283,1.534348,1.043856,12.92,3,RUN
1759224931.11085,4.336049,0.489315,-9.220819,0.95389,0.221207,1.84982,12.94,3,RUN
1759224931.13086,10.276213,22.91251,-12.289437,3.102235,-1.014071,2.578931,12.96,3,RUN
1759224931.15089,4.139874,32.584336,-9.375245,5.629848,-1.621197,2.012801,12.98,3,RUN
1759224931.17086,-1.056292,16.48737,-1.467346,6.76422,-0.951839,1.210042,13.00,3,RUN
1759224931.19083,-5.906645,14.616152,5.16145,3.744924,3.325219,0.158079,13.02,3,RUN
1759224931.21085,-7.597251,20.472669,17.669956,1.695378,0.721971,0.769608,13.04,3,RUN
1759224931.23085,-2.664597,17.011252,10.802937,0.666631,-1.460276,0.77345,13.06,3,RUN
1759224931.25076,-4.408623,9.604939,6.886472,0.026123,-0.350014,0.073827,13.08,3,RUN
1759224931.27086,-5.354183,6.587796,4.845116,-0.068695,0.078639,-0.297503,13.10,3,RUN
1759224931.29083,-5.523124,4.128053,3.200748,0.283382,-0.037713,-0.177427,13.12,3,RUN
1759224931.31084,-4.685004,1.265186,4.087501,0.271427,-0.116819,0.266775,13.14,3,RUN
1759224931.33067,-7.541286,1.265186,8.963292,-1.281662,-0.042852,-0.063802,13.16,3,RUN
1759224931.35082,-5.497386,2.489222,7.121702,-1.910981,-1.14106,-0.521046,13.18,3,RUN
1759224931.37089,0.428113,4.31495,6.868516,-2.95755,-1.021372,-0.177647,13.20,3,RUN
1759224931.39083,0.750732,4.825065,2.989909,-3.963882,-1.272475,-0.09208,13.22,3,RUN
1759224931.41085,-3.301754,12.799252,-0.915782,-3.455528,-2.524318,-1.761534,13.24,3,RUN
1759224931.43086,-4.031237,30.126838,-3.185934,-2.658095,-1.06192,-2.64983,13.26,3,RUN
1759224931.45084,7.745991,32.667535,-5.742642,-3.031449,5.177556,-1.908091,13.28,3,RUN
1759224931.47086,10.460566,17.833061,1.512387,-2.206794,3.317955,-2.03453,13.30,3,RUN
1759224931.49083,9.010877,19.105131,5.394735,-2.098181,0.592175,-1.467854,13.32,3,RUN
1759224931.51084,2.572121,17.984046,-2.426673,-1.427424,0.576465,-0.46612,13.34,3,RUN
1759224931.53086,-3.463362,14.21228,0.544232,-1.262079,-1.732315,-0.191807,13.36,3,RUN
1759224931.55073,-10.408941,10.893468,-1.751957,-0.872401,-1.836141,-1.216046,13.38,3,RUN
1759224931.57085,2.970306,9.570671,-0.899172,-0.19493,-2.124578,-1.269234,13.40,3,RUN
1759224931.59083,7.999626,5.687725,-4.033482,0.976344,-1.666666,-0.89534,13.42,3,RUN
1759224931.61085,6.992715,-0.768389,-2.612373,1.808601,-1.22282,-0.297541,13.44,3,RUN
1759224931.63082,6.279841,-6.095937,-6.318298,2.899219,-0.477367,0.707217,13.46,3,RUN
1759224931.65004,7.099107,-10.894515,-2.632125,2.328066,-0.798744,0.922138,13.48,3,RUN
1759224931.67085,5.146037,-11.226412,5.354333,1.403241,-0.609837,0.834402,13.50,3,RUN
1759224931.69053,0.573262,0.477045,7.98152,0.013851,2.230267,0.887513,13.52,3,RUN
1759224931.71085,-2.508824,9.700707,17.283891,-0.919494,2.32361,0.645434,13.54,3,RUN
1759224931.73085,-1.875109,19.288736,1.075146,0.165081,2.642526,-0.108695,13.56,3,RUN
1759224931.74991,0.77632,12.204742,-14.126837,-1.049898,2.119709,-1.402929,13.58,3,RUN
1759224931.77086,10.420763,44.389846,-0.493056,1.438269,2.945811,-0.922677,13.60,3,RUN
1759224931.79082,6.216994,7.628974,3.376124,-1.231348,3.450615,0.53942,13.62,3,RUN
1759224931.81086,4.776133,-3.337068,-4.738724,-1.480692,1.466007,1.173713,13.64,3,RUN
1759224931.83033,4.07149,-4.418948,-2.46109,-1.406633,-1.076599,2.023977,13.66,3,RUN
1759224931.85083,8.743176,20.621259,-14.306552,1.647993,-3.106582,2.647542,13.68,3,RUN
1759224931.87083,10.155755,34.628685,-15.11684,4.820618,-1.923805,2.200811,13.70,3,RUN
1759224931.89082,-0.580295,19.353978,-2.962974,6.686632,-0.803986,1.766084,13.72,3,RUN
1759224931.91084,-13.30383,15.693693,20.437654,5.40555,2.984598,0.912702,13.74,3,RUN
1759224931.93083,-5.291934,16.667534,11.42543,1.015877,0.696588,0.889203,13.76,3,RUN
1759224931.95084,-5.568913,14.82759,3.756502,1.362835,-2.657492,1.209805,13.78,3,RUN
1759224931.97083,-5.420473,10.045172,4.782268,0.698961,-0.183641,0.928685,13.80,3,RUN
1759224931.99018,-5.193472,7.864504,5.88794,0.458258,-0.11218,0.124101,13.82,3,RUN
1759224932.01083,-4.91784,2.517503,2.310704,0.511585,0.379653,-0.508548,13.84,3,RUN
1759224932.03085,-3.734955,0.924162,5.309591,0.648551,0.321422,0.010761,13.86,3,RUN
1759224932.05085,-6.178088,-0.388459,10.101137,-0.858592,0.344116,0.274118,13.88,3,RUN
1759224932.07091,-2.899677,2.247407,8.587104,-2.151226,-1.202657,-0.276387,13.90,3,RUN
1759224932.09082,0.730082,5.469105,7.757812,-3.221876,-1.852237,0.100439,13.92,3,RUN
1759224932.11085,-1.65978,6.735937,-0.471807,-4.205908,-2.059938,0.195619,13.94,3,RUN
1759224932.13085,-6.930017,19.501521,-4.923825,-3.84352,-2.375632,-1.523887,13.96,3,RUN
1759224932.15084,-0.97459,39.491159,-9.573215,-2.647232,-0.794371,-3.052335,13.98,3,RUN
1759224932.17083,11.44174,27.28941,-4.030788,-1.624475,5.675707,-2.502848,14.00,3,RUN
1759224932.19053,10.548104,15.697434,11.404331,-2.130583,3.915322,-2.272099,14.02,3,RUN
1759224932.21085,10.494534,20.630387,0.40881,-2.463908,0.76439,-1.628038,14.04,3,RUN
1759224932.23087,0.94571,15.085116,-2.032079,-1.695494,0.15069,-0.198783,14.06,3,RUN
1759224932.25026,-4.314202,12.86614,-0.137068,-1.288814,-1.444829,-0.164597,14.08,3,RUN
1759224932.27021,-2.945317,11.691934,-1.953519,-0.984308,-1.744439,-0.913033,14.10,3,RUN
1759224932.29082,6.344934,9.245958,-2.303372,-0.352624,-1.99079,-1.245105,14.12,3,RUN
1759224932.31087,6.997803,2.606238,-4.415057,0.789303,-1.456595,-0.954307,14.14,3,RUN
1759224932.33085,6.408081,-4.518008,-7.319972,1.755566,-0.5478,-0.031585,14.16,3,RUN
1759224932.35083,6.564901,-9.986514,-2.895787,1.920841,-0.594791,0.98371,14.18,3,RUN
1759224932.37085,3.775057,-11.98283,4.88492,1.419779,-1.406353,0.31753,14.20,3,RUN
1759224932.39082,4.126107,-7.206098,8.644864,0.81247,0.094679,0.201716,14.22,3,RUN
